  0  5 12  6 8.330E+04   67028.12       ---  10
  0  5 13  4 9.654E+04   66081.68       ---  10
  0  5 13  6 1.731E+05   65704.91       ---  10
  0  5 14  4 8.535E+03   64953.56       ---  10
  0  5 14  6 1.583E+03   64644.15       ---  10
  0  5 15  4 8.157E+03   64112.53       ---  10
  0  5 15  6 1.343E+05   63884.90       ---  10
  0  5 16  4 3.457E+05   63605.82       ---  10
  0  6  0  5 7.927E+07   98866.00       ---  10
  0  6  0  7 3.178E+07   97759.31       ---  10
  0  6  1  5 1.490E+08   95291.05       ---  10
  0  6  1  7 1.635E+08   94233.17       ---  20
  0  6  2  5 1.303E+08   91892.66       ---  10
  0  6  2  7 2.373E+08   90882.16       ---  10
  0  6  3  5 9.981E+07   88667.18      -0.78 11
  0  6  3  7 1.113E+08   87703.71       ---  10
  0  6  4  5 6.683E+07   85612.61      -0.55 11
  0  6  4  7 1.513E+07   84695.72       ---  10
  0  6  5  5 1.581E+07   82728.01       1.00 11
  0  6  5  7 3.267E+06   81857.61       ---  10
  0  6  6  5 2.152E+05   80013.69       ---  10
  0  6  6  7 5.895E+06   79190.00       ---  10
  0  6  7  5 6.327E+05   77471.14       ---  10
  0  6  7  7 4.496E+05   76695.15       ---  10
  0  6  8  5 2.067E+06   75103.73       ---  10
  0  6  8  7 2.983E+06   74376.49       ---  10
  0  6  9  5 6.523E+05   72916.74       ---  10
  0  6  9  7 7.622E+04   72240.32       ---  10
  0  6 10  5 2.386E+06   70917.68       ---  10
  0  6 10  7 3.060E+06   70294.69       ---  10
  0  6 11  5 6.430E+04   69117.08       ---  10
  0  6 11  7 1.792E+05   68551.45       ---  10
  0  6 12  5 2.476E+06   67529.50       ---  10
  0  6 12  7 1.931E+06   67026.75       ---  10
  0  6 13  5 7.589E+05   66173.82       ---  10
  0  6 13  7 2.126E+06   65741.24       ---  10
  0  6 14  5 5.610E+05   65076.06       ---  10
  0  6 14  7 2.972E+04   64725.25       ---  10
  0  6 15  5 9.609E+04   64271.65       ---  10
  0  6 15  7 1.918E+06   64019.84       ---  10
  0  6 16  5 3.958E+06   63812.64       ---  10
  0  7  0  6 2.675E+07   98667.27      -0.13 11
  0  7  0  8 8.956E+07   97410.29       ---  20
  0  7  1  6 1.208E+08   95115.45       ---  20
  0  7  1  8 1.992E+08   93913.30       ---  20
  0  7  2  6 1.998E+08   91738.90       ---  10
  0  7  2  8 1.790E+08   90591.35       ---  10
  0  7  3  6 1.426E+08   88535.20       ---  10
  0  7  3  8 9.983E+07   87441.64       ---  10
  0  7  4  6 4.188E+07   85502.18       ---  10
  0  7  4  8 4.264E+07   84461.43       ---  20
  0  7  5  6 5.744E+06   82639.24       ---  10
  0  7  5  8 9.348E+06   81652.25       ---  10
  0  7  6  6 1.836E+06   79946.49       ---  10
  0  7  6  8 1.988E+04   79012.84       ---  10
  0  7  7  6 8.400E+05   77426.10       ---  10
  0  7  7  8 1.978E+05   76546.48       ---  10
  0  7  8  6 1.238E+05   75081.21       ---  10
  0  7  8  8 3.800E+05   74257.98       ---  20
  0  7  9  6 4.009E+05   72917.61       ---  10
  0  7  9  8 1.838E+05   72152.73       ---  10
  0  7 10  6 2.602E+05   70943.18       ---  10
  0  7 10  8 5.205E+05   70240.19       ---  20
  0  7 11  6 1.643E+05   69169.14       ---  10
  0  7 11  8 7.796E+03   68532.51       ---  20
  0  7 12  6 4.803E+05   67610.34       ---  10
  0  7 12  8 5.120E+05   67046.41       ---  10
  0  7 13  6 2.566E+04   66287.13       ---  10
  0  7 13  8 2.760E+05   65805.45       ---  20
  0  7 14  6 2.686E+05   65226.37       ---  10
  0  7 14  8 7.391E+04   64841.01       ---  20
  0  7 15  6 2.022E+04   64467.12       ---  10
  0  7 15  8 3.584E+05   64201.40       ---  10
  0  8  0  7 3.382E+07   98423.49       ---  10
  0  8  0  9 7.978E+07   97022.61       ---  20
  0  8  1  7 1.228E+08   94897.35       ---  20
  0  8  1  9 2.031E+08   93558.31       ---  20
  0  8  2  7 1.831E+08   91546.34       ---  10
  0  8  2  9 1.999E+08   90268.24       ---  20
  0  8  3  7 1.357E+08   88367.89       ---  10
  0  8  3  9 1.053E+08   87149.86       ---  20
  0  8  4  7 4.829E+07   85359.90       ---  10
  0  8  4  9 3.655E+07   84201.67       ---  20
  0  8  5  7 7.558E+06   82521.79       ---  10
  0  8  5  9 8.088E+06   81423.41       ---  20
  0  8  6  7 9.454E+05   79854.18       ---  10
  0  8  6  9 3.549E+05   78816.18       ---  20
  0  8  7  7 3.611E+05   77359.33       ---  10
  0  8  7  9 7.475E+04   76382.65       ---  20
  0  8  8  7 9.260E+02   75040.67       ---  10
  0  8  8  9 2.276E+04   74127.35       ---  20
  0  8  9  7 1.464E+05   72904.50       ---  10
  0  8  9  9 1.124E+05   72057.10       ---  20
  0  8 10  7 9.090E+03   70958.87       ---  10
  0  8 10  9 6.862E+04   70181.54       ---  20
  0  8 11  7 1.007E+05   69215.63       ---  10
  0  8 11  9 3.441E+04   68513.92       ---  20
  0  8 12  7 7.601E+04   67690.93       ---  10
  0  8 12  9 1.304E+05   67072.36       ---  20
  0  8 13  7 2.751E+03   66405.42       ---  10
  0  8 13  9 2.980E+04   65881.75       ---  20
  0  8 14  7 1.090E+05   65389.43       ---  10
  0  8 14  9 5.579E+04   64977.57       ---  20
  0  8 15  7 1.105E+04   64684.02       ---  10
  0  8 15  9 7.525E+04   64416.73       ---  30
  0  9  0  8 3.663E+07   98143.64       ---  20
  0  9  0 10 7.546E+07   96606.93       ---  20
  0  9  1  8 1.206E+08   94646.65       ---  20
  0  9  1 10 2.061E+08   93178.43       ---  20
  0  9  2  8 1.719E+08   91324.70       ---  10
  0  9  2 10 2.105E+08   89923.55       ---  10
  0  9  3  8 1.316E+08   88174.99       ---  10
  0  9  3 10 1.068E+08   86839.93       ---  10
  0  9  4  8 5.163E+07   85194.78       ---  20
  0  9  4 10 3.335E+07   83926.31       ---  20
  0  9  5  8 8.370E+06   82385.60       ---  10
  0  9  5 10 7.620E+06   81182.70       ---  10
  0  9  6  8 5.831E+05   79746.19       ---  10
  0  9  6 10 6.431E+05   78610.49       ---  10
  0  9  7  8 2.319E+05   77279.83       ---  10
  0  9  7 10 6.482E+04   76212.72       ---  10
  0  9  8  8 5.312E+04   74991.33       ---  20
  0  9  8 10 3.748E+03   73994.37       ---  20
  0  9  9  8 9.900E+04   72886.08       ---  10
  0  9  9 10 1.293E+05   71962.85       ---  10
  0  9 10  8 1.019E+04   70973.54       ---  20
  0  9 10 10 8.010E+03   70128.52       ---  20
  0  9 11  8 1.150E+05   69265.86       ---  20
  0  9 11 10 8.097E+04   68505.73       ---  20
  0  9 12  8 1.671E+04   67779.76       ---  10
  0  9 12 10 8.347E+04   67114.08       ---  10
  0  9 13  8 2.944E+04   66538.80       ---  20
  0  9 13 10 3.170E+03   65980.96       ---  20
  0  9 14  8 1.188E+05   65574.36       ---  20
  0  9 14 10 1.003E+05   65146.73       ---  20
  0  9 15  8 2.413E+04   64934.75       ---  10
  0 10  0  9 4.485E+07   97827.99       ---  20
  0 10  1  9 1.199E+08   94363.69       ---  20
  0 10  2  9 1.523E+08   91073.62       ---  20
  0 10  3  9 1.236E+08   87955.24       ---  20
  0 10  4  9 5.826E+07   85007.05       ---  20
  0 10  5  9 9.656E+06   82228.79       ---  20
  0 10  6  9 8.767E+04   79621.56       ---  20
  0 10  7  9 9.661E+04   77188.03       ---  20
  0 10  8  9 4.665E+05   74932.73       ---  20
  0 10  9  9 8.273E+04   72862.48       ---  20
  0 10 10  9 2.722E+05   70986.92       ---  20
  0 10 11  9 2.934E+05   69319.30       ---  20
  0 10 12  9 6.045E+03   67877.74       ---  20
  0 10 13  9 2.497E+05   66687.13       ---  20
  0 10 14  9 4.262E+05   65782.95       ---  20
  0 10 15  9 1.865E+05   65222.11       ---  30
  1  1  0  0 1.342E+08  101290.22      -1.39 11
  1  1  0  2 7.577E+07  101023.10      -2.06 11
  1  1  1  0 1.389E+08   97658.06       ---  10
  1  1  1  2 7.643E+07   97402.52       ---  10
  1  1  2  0 3.739E+06   94203.35       ---  10
  1  1  2  2 1.212E+06   93959.16       ---  10
  1  1  3  0 9.028E+07   90922.49       0.11 11
  1  1  3  2 5.424E+07   90689.54      -0.14 11
  1  1  4  0 2.068E+08   87813.34      -0.47 11
  1  1  4  2 1.080E+08   87591.30      -0.11 11
  1  1  5  0 1.406E+08   84874.04      -0.42 11
  1  1  5  2 6.559E+07   84663.07      -0.15 11
  1  1  6  0 4.059E+07   82104.96      -0.34 11
  1  1  6  2 1.896E+07   81904.95      -0.33 11
  1  1  7  0 4.799E+06   79506.77       ---  10
  1  1  7  2 2.813E+06   79317.99       ---  10
  1  1  8  0 2.445E+05   77082.44       ---  10
  1  1  8  2 8.271E+04   76905.10       ---  10
  1  1  9  0 1.590E+04   74836.46       ---  10
  1  1  9  2 1.455E+04   74670.94       ---  10
  1  1 10  0 2.656E+03   72775.53       ---  10
  1  1 10  2 4.256E+03   72622.43       ---  10
  1  1 11  0 5.337E+03   70909.06       ---  10
  1  1 11  2 8.869E+03   70769.13       ---  10
  1  1 12  0 7.066E+03   69249.78       ---  10
  1  1 12  2 1.525E+04   69124.16       ---  10
  1  1 13  0 7.715E-01   67814.64       ---  10
  1  1 13  2 1.760E+02   67704.76       ---  10
  1  1 14  0 4.570E+03   66626.30       ---  10
  1  1 14  2 7.136E+03   66534.30       ---  10
  1  1 15  0 1.020E+04   65714.70       ---  10
  1  1 15  2 2.184E+04   65643.56       ---  10
  1  1 16  0 3.532E+03   65119.34       ---  10
  1  1 16  2 6.813E+03   65074.11       ---  10
  1  1 17  0 9.042E+01   64888.83       ---  10
  1  2  0  1 1.167E+08  101289.75      -0.92 11
  1  2  0  3 9.295E+07  100846.66       0.42 11
  1  2  1  1 1.206E+08   97661.44       ---  10
  1  2  1  3 9.439E+07   97237.56       ---  20
  1  2  2  1 3.642E+06   94210.71       ---  10
  1  2  2  3 1.338E+06   93805.51       ---  10
  1  2  3  1 7.586E+07   90933.55       0.15 11
  1  2  3  3 6.879E+07   90546.95      -0.15 11
  1  2  4  1 1.819E+08   87828.00      -0.03 11
  1  2  4  3 1.319E+08   87459.75      -0.12 11
  1  2  5  1 1.293E+08   84892.50      -0.58 11
  1  2  5  3 7.656E+07   84542.49      -0.23 11
  1  2  6  1 3.776E+07   82126.97      -1.34 11
  1  2  6  3 2.188E+07   81795.39      -0.38 11
  1  2  7  1 4.013E+06   79532.54       ---  10
  1  2  7  3 3.585E+06   79219.57       ---  10
  1  2  8  1 2.065E+05   77112.01       ---  10
  1  2  8  3 9.792E+04   76818.13       ---  10
  1  2  9  1 5.384E+04   74869.96       ---  10
  1  2  9  3 5.289E+04   74595.76       ---  10
  1  2 10  1 4.275E+03   72813.22       ---  10
  1  2 10  3 9.417E+03   72559.59       ---  10
  1  2 11  1 2.769E+04   70951.05       ---  10
  1  2 11  3 3.211E+04   70719.50       ---  10
  1  2 12  1 2.391E+04   69296.56       ---  10
  1  2 12  3 4.339E+04   69088.80       ---  10
  1  2 13  1 7.860E+02   67866.38       ---  10
  1  2 13  3 7.580E+01   67685.30       ---  10
  1  2 14  1 2.209E+04   66684.37       ---  10
  1  2 14  3 2.327E+04   66532.94       ---  10
  1  2 15  1 3.992E+04   65779.61       ---  10
  1  2 15  3 6.931E+04   65663.24       ---  10
  1  2 16  1 1.692E+04   65192.83       ---  10
  1  2 16  3 2.253E+04   65120.22       ---  10
  1  2 17  1 1.164E+02   64972.88       ---  10
  1  3  0  2 1.099E+08  101244.05       0.00 11
  1  3  0  4 9.903E+07  100627.87      -0.17 11
  1  3  1  2 1.105E+08   97623.47       ---  10
  1  3  1  4 1.040E+08   97034.13       ---  10
  1  3  2  2 3.350E+06   94180.11       ---  10
  1  3  2  4 1.528E+06   93616.96       ---  10
  1  3  3  2 6.709E+07   90910.49       0.01 11
  1  3  3  4 7.791E+07   90373.14      -0.14 11
  1  3  4  2 1.666E+08   87812.25       0.62 11
  1  3  4  4 1.454E+08   87300.47      -0.05 11
  1  3  5  2 1.258E+08   84884.02      -0.35 11
  1  3  5  4 7.902E+07   84397.79      -0.20 11
  1  3  6  2 3.804E+07   82125.90      -0.27 11
  1  3  6  4 2.180E+07   81665.31      -0.37 11
  1  3  7  2 3.423E+06   79538.94       ---  10
  1  3  7  4 4.225E+06   79104.32       ---  10
  1  3  8  2 1.259E+05   77126.05       ---  10
  1  3  8  4 1.394E+05   76717.99       ---  10
  1  3  9  2 1.447E+05   74891.89       ---  10
  1  3  9  4 1.570E+05   74511.39       ---  10
  1  3 10  2 9.790E+02   72843.38       ---  10
  1  3 10  4 1.054E+04   72491.75       ---  10
  1  3 11  2 1.036E+05   70990.08       ---  10
  1  3 11  4 1.074E+05   70669.25       ---  10
  1  3 12  2 4.954E+04   69345.11       ---  10
  1  3 12  4 9.883E+04   69057.61       ---  10
  1  3 13  2 1.178E+04   67925.71       ---  10
  1  3 13  4 7.737E+02   67675.25       ---  10
  1  3 14  2 7.681E+04   66755.25       ---  10
  1  3 14  4 6.962E+04   66547.13       ---  10
  1  3 15  2 1.105E+05   65864.51       ---  10
  1  3 15  4 1.937E+05   65706.10       ---  10
  1  3 16  2 6.371E+04   65295.06       ---  10
  1  3 16  4 6.388E+04   65199.39       ---  10
  1  4  0  3 1.136E+08  101152.89      -0.44 11
  1  4  0  5 9.304E+07  100367.76      -0.39 11
  1  4  1  3 1.018E+08   97543.79       ---  20
  1  4  1  5 1.107E+08   96792.81       ---  10
  1  4  2  3 2.046E+06   94111.74       ---  10
  1  4  2  5 2.516E+06   93394.42       ---  10
  1  4  3  3 5.938E+07   90853.18      -0.08 11
  1  4  3  5 8.592E+07   90168.94      -0.34 11
  1  4  4  3 1.467E+08   87765.98      -0.32 11
  1  4  4  5 1.599E+08   87114.37      -0.32 11
  1  4  5  3 1.245E+08   84848.72      -0.49 11
  1  4  5  5 7.568E+07   84229.77      -0.38 11
  1  4  6  3 4.185E+07   82101.62      -0.67 11
  1  4  6  5 1.859E+07   81515.45      -0.50 11
  1  4  7  3 2.570E+06   79525.80       ---  10
  1  4  7  5 5.491E+06   78972.90       ---  10
  1  4  8  3 9.330E+02   77124.36       ---  10
  1  4  8  5 3.675E+05   76605.49       ---  10
  1  4  9  3 4.762E+05   74901.99       ---  10
  1  4  9  5 6.172E+05   74418.50       ---  10
  1  4 10  3 2.152E+04   72865.82       ---  10
  1  4 10  5 1.405E+03   72419.44       ---  10
  1  4 11  3 4.930E+05   71025.73       ---  10
  1  4 11  5 5.201E+05   70618.84       ---  10
  1  4 12  3 9.663E+04   69395.03       ---  10
  1  4 12  5 2.834E+05   69031.26       ---  10
  1  4 13  3 1.318E+05   67991.53       ---  10
  1  4 13  5 2.915E+04   67675.58       ---  10
  1  4 14  3 3.458E+05   66839.17       ---  10
  1  4 14  5 3.084E+05   66577.82       ---  10
  1  4 15  3 3.985E+05   65969.47       ---  10
  1  4 15  5 7.982E+05   65773.41       ---  10
  1  4 16  3 3.446E+05   65426.45       ---  10
  1  4 16  5 2.415E+05   65314.40       ---  10
  1  5  0  4 1.622E+08  101003.38      -1.34 11
  1  5  0  6 8.713E+06  100054.13       ---  10
  1  5  1  4 5.178E+07   97409.64       ---  10
  1  5  1  6 7.851E+07   96502.31       ---  20
  1  5  2  4 6.830E+06   93992.47       ---  10
  1  5  2  6 2.052E+07   93125.76       ---  10
  1  5  3  4 2.746E+07   90748.65      -0.75 11
  1  5  3  6 7.075E+07   89922.06      -0.86 11
  1  5  4  4 3.185E+07   87675.98       ---  10
  1  5  4  6 1.636E+08   86889.04       ---  10
  1  5  5  4 8.163E+07   84773.30      -1.00 11
  1  5  5  6 2.426E+07   84026.10       ---  10
  1  5  6  4 6.123E+07   82040.82       ---  10
  1  5  6  6 1.545E+05   81333.35       ---  10
  1  5  7  4 1.465E+04   79479.83       ---  10
  1  5  7  6 1.500E+07   78812.96       ---  10
  1  5  8  4 6.647E+06   77093.50       ---  10
  1  5  8  6 6.469E+06   76468.07       ---  10
  1  5  9  4 6.655E+06   74886.90       ---  10
  1  5  9  6 1.161E+07   74304.47       ---  10
  1  5 10  4 2.966E+06   72867.26       ---  10
  1  5 10  6 4.944E+05   72330.04       ---  10
  1  5 11  4 1.094E+07   71044.76       ---  10
  1  5 11  6 1.285E+07   70556.00       ---  10
  1  5 12  4 4.073E+05   69433.12       ---  10
  1  5 12  6 3.743E+06   68997.20       ---  10
  1  5 13  4 5.446E+06   68050.76       ---  10
  1  5 13  6 1.827E+06   67673.99       ---  10
  1  5 14  4 7.563E+06   66922.64       ---  10
  1  5 14  6 7.183E+06   66613.23       ---  10
  1  5 15  4 7.488E+06   66081.61       ---  10
  1  5 15  6 1.872E+07   65853.98       ---  10
  1  5 16  4 9.661E+06   65574.90       ---  10
  1  6  0  5 5.700E+07  100848.39       ---  10
  1  6  0  7 1.520E+08   99741.70       ---  10
  1  6  1  5 9.353E+07   97273.44       ---  10
  1  6  1  7 1.098E+08   96215.56       ---  20
  1  6  2  5 1.214E+07   93875.05       ---  10
  1  6  2  7 8.424E+04   92864.55       ---  10
  1  6  3  5 5.202E+07   90649.57       ---  10
  1  6  3  7 8.332E+07   89686.10       ---  10
  1  6  4  5 1.773E+08   87595.00       ---  10
  1  6  4  7 1.281E+08   86678.11       ---  10
  1  6  5  5 1.159E+08   84710.40       ---  10
  1  6  5  7 9.023E+07   83840.00       ---  10
  1  6  6  5 2.457E+07   81996.08       ---  10
  1  6  6  7 3.291E+07   81172.39       ---  10
  1  6  7  5 4.605E+06   79453.53       ---  10
  1  6  7  7 1.650E+06   78677.54       ---  10
  1  6  8  5 1.846E+06   77086.12       ---  10
  1  6  8  7 3.272E+05   76358.88       ---  10
  1  6  9  5 6.514E+04   74899.13       ---  10
  1  6  9  7 3.462E+05   74222.71       ---  10
  1  6 10  5 5.405E+05   72900.07       ---  10
  1  6 10  7 2.593E+05   72277.08       ---  10
  1  6 11  5 4.408E+05   71099.47       ---  10
  1  6 11  7 7.386E+05   70533.84       ---  10
  1  6 12  5 3.626E+04   69511.89       ---  10
  1  6 12  7 3.624E+04   69009.14       ---  10
  1  6 13  5 5.356E+05   68156.21       ---  10
  1  6 13  7 2.979E+05   67723.63       ---  10
  1  6 14  5 3.369E+05   67058.45       ---  10
  1  6 14  7 4.382E+05   66707.64       ---  10
  1  6 15  5 2.790E+05   66254.04       ---  10
  1  6 15  7 1.121E+06   66002.23       ---  10
  1  6 16  5 7.422E+05   65795.03       ---  10
  1  7  0  6 6.718E+07  100627.78       ---  10
  1  7  0  8 1.410E+08   99370.80       ---  20
  1  7  1  6 9.080E+07   97075.96       ---  20
  1  7  1  8 1.178E+08   95873.81       ---  20
  1  7  2  6 8.920E+06   93699.41       ---  10
  1  7  2  8 3.328E+04   92551.86       ---  10
  1  7  3  6 4.834E+07   90495.71       ---  10
  1  7  3  8 9.277E+07   89402.15       ---  10
  1  7  4  6 1.624E+08   87462.69       ---  10
  1  7  4  8 1.448E+08   86421.94       ---  20
  1  7  5  6 1.209E+08   84599.75       ---  10
  1  7  5  8 8.626E+07   83612.76       ---  10
  1  7  6  6 3.016E+07   81907.00       ---  10
