  0  1 10  2 1.779E+06   61761.73       --   10
  0  1 11  0 5.562E+04   60048.36       --   10
  0  1 11  2 9.008E+04   59908.43       --   10
  0  1 12  0 5.972E+01   58389.08       --   10
  0  1 12  2 3.486E+00   58263.46       --   10
  0  1 13  0 1.111E+02   56953.94       --   10
  0  1 13  2 1.426E+02   56844.06       --   10
  0  1 14  0 3.071E+00   55765.60       --   10
  0  1 14  2 6.115E+00   55673.60       --   10
  0  1 15  0 2.200E-01   54854.00       --   10
  0  1 15  2 1.914E-02   54782.86       --   10
  0  1 16  0 4.115E-01   54258.64       --   10
  0  1 16  2 7.014E-03   54213.41       --   10
  0  1 17  0 5.491E-02   54028.13       --   10
  0  2  0  1 1.576E+06   90398.76       --   10
  0  2  0  3 2.490E+06   89955.67       --   10
  0  2  1  1 1.267E+07   86770.45       --   10
  0  2  1  3 1.977E+07   86346.57       --   20
  0  2  2  1 4.662E+07   83319.72      -1.18 11
  0  2  2  3 7.183E+07   82914.52      -0.64 11
  0  2  3  1 1.046E+08   80042.56      -0.59 11
  0  2  3  3 1.589E+08   79655.96      -0.61 11
  0  2  4  1 1.596E+08   76937.01      -0.43 11
  0  2  4  3 2.384E+08   76568.76      -0.60 11
  0  2  5  1 1.740E+08   74001.51      -0.60 11
  0  2  5  3 2.551E+08   73651.50      -0.59 11
  0  2  6  1 1.381E+08   71235.98      -0.53 11
  0  2  6  3 1.981E+08   70904.40      -0.44 11
  0  2  7  1 7.943E+07   68641.55      -0.37 11
  0  2  7  3 1.110E+08   68328.58      -0.48 11
  0  2  8  1 3.210E+07   66221.02      -0.52 11
  0  2  8  3 4.342E+07   65927.14      -0.50 11
  0  2  9  1 8.490E+06   63978.97      -0.52 11
  0  2  9  3 1.098E+07   63704.77      -0.55 11
  0  2 10  1 1.260E+06   61922.23       --   10
  0  2 10  3 1.521E+06   61668.60       --   10
  0  2 11  1 6.989E+04   60060.06       --   10
  0  2 11  3 7.255E+04   59828.51       --   10
  0  2 12  1 4.896E+01   58405.57       --   10
  0  2 12  3 1.292E+00   58197.81       --   10
  0  2 13  1 1.206E+02   56975.39       --   10
  0  2 13  3 1.305E+02   56794.31       --   10
  0  2 14  1 3.589E+00   55793.38       --   10
  0  2 14  3 7.529E+00   55641.95       --   10
  0  2 15  1 3.749E-02   54888.62       --   10
  0  2 15  3 3.189E-02   54772.25       --   10
  0  2 16  1 1.093E-01   54301.84       --   10
  0  2 16  3 3.253E-02   54229.23       --   10
  0  2 17  1 1.062E-02   54081.89       --   10
  0  3  0  2 1.626E+06   90308.05       --   10
  0  3  0  4 2.330E+06   89691.87       --   10
  0  3  1  2 1.317E+07   86687.47       --   10
  0  3  1  4 1.857E+07   86098.13       --   10
  0  3  2  2 4.886E+07   83244.11      -0.47 11
  0  3  2  4 6.767E+07   82680.96      -0.53 11
  0  3  3  2 1.106E+08   79974.49      -0.52 11
  0  3  3  4 1.501E+08   79437.14      -0.60 11
  0  3  4  2 1.701E+08   76876.25      -0.34 11
  0  3  4  4 2.256E+08   76364.47      -0.52 11
  0  3  5  2 1.870E+08   73948.02      -0.52 11
  0  3  5  4 2.417E+08   73461.79      -0.30 11
  0  3  6  2 1.496E+08   71189.90      -0.43 11
  0  3  6  4 1.877E+08   70729.31      -0.41 11
  0  3  7  2 8.677E+07   68602.94      -0.42 11
  0  3  7  4 1.049E+08   68168.32      -0.35 11
  0  3  8  2 3.533E+07   66190.05      -0.44 11
  0  3  8  4 4.077E+07   65781.99      -0.43 11
  0  3  9  2 9.399E+06   63955.89      -0.25 11
  0  3  9  4 1.018E+07   63575.39      -0.42 11
  0  3 10  2 1.396E+06   61907.38       --   10
  0  3 10  4 1.373E+06   61555.75       --   10
  0  3 11  2 7.663E+04   60054.08       --   10
  0  3 11  4 6.061E+04   59733.25       --   10
  0  3 12  2 4.405E+01   58409.11       --   10
  0  3 12  4 3.357E+01   58121.61       --   10
  0  3 13  2 1.428E+02   56989.71       --   10
  0  3 13  4 1.053E+02   56739.25       --   10
  0  3 14  2 4.786E+00   55819.25       --   10
  0  3 14  4 8.252E+00   55611.13       --   10
  0  3 15  2 5.774E-02   54928.51       --   10
  0  3 15  4 1.624E-01   54770.10       --   10
  0  3 16  2 1.952E-01   54359.06       --   10
  0  3 16  4 5.957E-04   54263.39       --   10
  0  4  0  3 1.610E+06   90158.11       --   10
  0  4  0  5 2.208E+06   89372.98       --   10
  0  4  1  3 1.315E+07   86549.01       --   20
  0  4  1  5 1.769E+07   85798.03       --   10
  0  4  2  3 4.927E+07   83116.96      -0.59 11
  0  4  2  5 6.474E+07   82399.64      -0.62 11
  0  4  3  3 1.126E+08   79858.40      -0.83 11
  0  4  3  5 1.442E+08   79174.16      -0.62 11
  0  4  4  3 1.751E+08   76771.20      -0.52 11
  0  4  4  5 2.176E+08   76119.59      -0.61 11
  0  4  5  3 1.944E+08   73853.94      -0.53 11
  0  4  5  5 2.337E+08   73234.99      -0.59 11
  0  4  6  3 1.571E+08   71106.84      -0.44 11
  0  4  6  5 1.817E+08   70520.67      -0.17 11
  0  4  7  3 9.189E+07   68531.02      -0.50 11
  0  4  7  5 1.014E+08   67978.12      -0.47 11
  0  4  8  3 3.769E+07   66129.58      -0.62 11
  0  4  8  5 3.917E+07   65610.71      -0.58 11
  0  4  9  3 1.007E+07   63907.21      -0.55 11
  0  4  9  5 9.639E+06   63423.72      -0.56 11
  0  4 10  3 1.492E+06   61871.04       --   10
  0  4 10  5 1.257E+06   61424.66       --   10
  0  4 11  3 8.002E+04   60030.95       --   10
  0  4 11  5 5.020E+04   59624.06       --   10
  0  4 12  3 1.989E+01   58400.25       --   10
  0  4 12  5 1.095E+02   58036.48       --   10
  0  4 13  3 1.529E+02   56996.75       --   10
  0  4 13  5 8.764E+01   56680.80       --   10
  0  4 14  3 6.342E+00   55844.39       --   10
  0  4 14  5 1.001E+01   55583.04       --   10
  0  4 15  3 1.039E-02   54974.69       --   10
  0  4 15  5 4.135E-01   54778.63       --   10
  0  4 16  3 1.392E-01   54431.67       --   10
  0  4 16  5 7.309E-03   54319.62       --   10
  0  5  0  4 1.555E+06   89949.67       --   10
  0  5  0  6 2.096E+06   89000.42       --   10
  0  5  1  4 1.286E+07   86355.93       --   10
  0  5  1  6 1.689E+07   85448.60       --   20
  0  5  2  4 4.873E+07   82938.76      -0.63 11
  0  5  2  6 6.224E+07   82072.05      -0.57 11
  0  5  3  4 1.127E+08   79694.94      -0.51 11
  0  5  3  6 1.395E+08   78868.35      -0.51 11
  0  5  4  4 1.773E+08   76622.27      -0.49 11
  0  5  4  6 2.116E+08   75835.33      -0.53 11
  0  5  5  4 1.991E+08   73719.59      -0.46 11
  0  5  5  6 2.282E+08   72972.39      -0.56 11
  0  5  6  4 1.626E+08   70987.11      -0.31 11
  0  5  6  6 1.778E+08   70279.64      -0.53 11
  0  5  7  4 9.605E+07   68426.12      -0.52 11
  0  5  7  6 9.918E+07   67759.25      -0.54 11
  0  5  8  4 3.967E+07   66039.79      -0.55 11
  0  5  8  6 3.807E+07   65414.36      -0.45 11
  0  5  9  4 1.063E+07   63833.19      -0.52 11
  0  5  9  6 9.210E+06   63250.76       --   10
  0  5 10  4 1.565E+06   61813.55       --   10
  0  5 10  6 1.153E+06   61276.33       --   10
  0  5 11  4 8.055E+04   59991.05       --   10
  0  5 11  6 4.060E+04   59502.29       --   10
  0  5 12  4 1.015E+00   58379.41       --   10
  0  5 12  6 2.426E+02   57943.49       --   10
  0  5 13  4 1.543E+02   56997.05       --   10
  0  5 13  6 6.946E+01   56620.28       --   10
  0  5 14  4 7.561E+00   55868.93       --   10
  0  5 14  6 1.309E+01   55559.52       --   10
  0  5 15  4 4.952E-04   55027.90       --   10
  0  5 15  6 1.146E+00   54800.27       --   10
  0  5 16  4 1.095E-01   54521.19       --   10
  0  6  0  5 1.478E+06   89684.35       --   10
  0  6  0  7 1.983E+06   88577.66       --   10
  0  6  1  5 1.239E+07   86109.40       --   10
  0  6  1  7 1.611E+07   85051.52       --   20
  0  6  2  5 4.757E+07   82711.01      -0.71 11
  0  6  2  7 5.986E+07   81700.51      -0.58 11
  0  6  3  5 1.115E+08   79485.53      -0.76 11
  0  6  3  7 1.352E+08   78522.06      -0.56 11
  0  6  4  5 1.778E+08   76430.96      -0.69 11
  0  6  4  7 2.066E+08   75514.07      -0.61 11
  0  6  5  5 2.023E+08   73546.36      -0.24 11
  0  6  5  7 2.241E+08   72675.96      -0.48 11
  0  6  6  5 1.672E+08   70832.04      -0.48 11
  0  6  6  7 1.752E+08   70008.35      -0.78 11
  0  6  7  5 9.977E+07   68289.49      -0.58 11
  0  6  7  7 9.767E+07   67513.50      -0.60 11
  0  6  8  5 4.149E+07   65922.08       --   10
  0  6  8  7 3.724E+07   65194.84       --   10
  0  6  9  5 1.112E+07   63735.09      -0.48 11
  0  6  9  7 8.838E+06   63058.67       --   10
  0  6 10  5 1.619E+06   61736.03       --   10
  0  6 10  7 1.053E+06   61113.04       --   10
  0  6 11  5 7.884E+04   59935.43       --   10
  0  6 11  7 3.132E+04   59369.80       --   10
  0  6 12  5 1.568E+01   58347.85       --   10
  0  6 12  7 4.229E+02   57845.10       --   10
  0  6 13  5 1.542E+02   56992.17       --   10
  0  6 13  7 4.837E+01   56559.59       --   10
  0  6 14  5 1.152E+01   55894.41       --   10
  0  6 14  7 1.468E+01   55543.60       --   10
  0  6 15  5 1.709E-01   55090.00       --   10
  0  6 15  7 1.785E+00   54838.19       --   10
  0  6 16  5 6.960E-03   54630.99       --   10
  0  7  0  6 1.388E+06   89363.25       --   10
  0  7  0  8 1.866E+06   88106.27       --   20
  0  7  1  6 1.179E+07   85811.43       --   20
  0  7  1  8 1.532E+07   84609.28       --   20
  0  7  2  6 4.598E+07   82434.88       --   10
  0  7  2  8 5.750E+07   81287.33      -0.80 11
  0  7  3  6 1.095E+08   79231.18      -0.27 11
  0  7  3  8 1.311E+08   78137.62      -1.03 11
  0  7  4  6 1.771E+08   76198.16      -0.60 11
  0  7  4  8 2.021E+08   75157.41       --   20
  0  7  5  6 2.044E+08   73335.22      -0.58 11
  0  7  5  8 2.207E+08   72348.23      -1.23 11
  0  7  6  6 1.712E+08   70642.47       --   10
  0  7  6  8 1.733E+08   69708.82      -0.85 11
  0  7  7  6 1.033E+08   68122.08      -0.59 11
  0  7  7  8 9.664E+07   67242.46       --   10
  0  7  8  6 4.321E+07   65777.19       --   10
  0  7  8  8 3.657E+07   64953.96       --   20
  0  7  9  6 1.157E+07   63613.59       --   10
  0  7  9  8 8.487E+06   62848.71       --   10
  0  7 10  6 1.653E+06   61639.16       --   10
  0  7 10  8 9.530E+05   60936.18       --   20
  0  7 11  6 7.458E+04   59865.12       --   10
  0  7 11  8 2.259E+04   59228.49       --   20
  0  7 12  6 1.006E+02   58306.32       --   10
  0  7 12  8 6.529E+02   57742.39       --   10
  0  7 13  6 1.495E+02   56983.11       --   10
  0  7 13  8 2.481E+01   56501.43       --   20
  0  7 14  6 1.726E+01   55922.35       --   10
  0  7 14  8 1.449E+01   55536.99       --   20
  0  7 15  6 8.316E-01   55163.10       --   10
  0  7 15  8 2.443E+00   54897.38       --   10
  0  8  0  7 1.288E+06   88989.60       --   10
  0  8  0  9 1.746E+06   87588.72       --   20
  0  8  1  7 1.112E+07   85463.46       --   20
  0  8  1  9 1.451E+07   84124.42       --   20
  0  8  2  7 4.409E+07   82112.45       --   10
  0  8  2  9 5.510E+07   80834.35       --   20
  0  8  3  7 1.067E+08   78934.00      -0.49 11
  0  8  3  9 1.271E+08   77715.97       --   20
  0  8  4  7 1.755E+08   75926.01      -0.96 11
  0  8  4  9 1.979E+08   74767.78       --   20
  0  8  5  7 2.058E+08   73087.90      -0.60 11
  0  8  5  9 2.180E+08   71989.52       0.18 21
  0  8  6  7 1.748E+08   70420.29       0.05 11
  0  8  6  9 1.721E+08   69382.29       --   20
  0  8  7  7 1.065E+08   67925.44       --   10
  0  8  7  9 9.594E+07   66948.76       --   20
  0  8  8  7 4.485E+07   65606.78       --   10
  0  8  8  9 3.598E+07   64693.46       --   20
  0  8  9  7 1.196E+07   63470.61       --   10
  0  8  9  9 8.129E+06   62623.21       --   20
  0  8 10  7 1.666E+06   61524.98       --   10
  0  8 10  9 8.494E+05   60747.65       --   20
  0  8 11  7 6.749E+04   59781.74       --   10
  0  8 11  9 1.480E+04   59080.03       --   20
  0  8 12  7 2.930E+02   58257.04       --   10
  0  8 12  9 9.202E+02   57638.47       --   20
  0  8 13  7 1.313E+02   56971.53       --   10
  0  8 13  9 5.698E+00   56447.86       --   20
  0  8 14  7 2.284E+01   55955.54       --   10
  0  8 14  9 1.242E+01   55543.68       --   20
  0  8 15  7 1.870E+00   55250.13       --   10
  0  8 15  9 2.910E+00   54982.84       --   30
  0  9  0  8 1.182E+06   88564.74       --   20
  0  9  0 10 1.625E+06   87028.03       --   20
  0  9  1  8 1.040E+07   85067.75       --   20
  0  9  1 10 1.369E+07   83599.53       --   20
  0  9  2  8 4.197E+07   81745.80       --   10
  0  9  2 10 5.267E+07   80344.65       --   10
  0  9  3  8 1.035E+08   78596.09       --   10
  0  9  3 10 1.230E+08   77261.03       --   10
  0  9  4  8 1.732E+08   75615.88       --   20
  0  9  4 10 1.939E+08   74347.41       --   20
  0  9  5  8 2.064E+08   72806.70      -1.17 11
  0  9  5 10 2.156E+08   71603.80      -0.64 21
  0  9  6  8 1.779E+08   70167.29       --   10
  0  9  6 10 1.712E+08   69031.59       --   10
  0  9  7  8 1.097E+08   67700.93       --   10
  0  9  7 10 9.545E+07   66633.82       --   10
  0  9  8  8 4.641E+07   65412.43       --   20
  0  9  8 10 3.541E+07   64415.47       --   20
  0  9  9  8 1.229E+07   63307.18       --   10
  0  9  9 10 7.746E+06   62383.95       --   10
  0  9 10  8 1.653E+06   61394.65       --   20
  0  9 10 10 7.414E+05   60549.62       --   20
  0  9 11  8 5.790E+04   59686.96       --   20
  0  9 11 10 8.218E+03   58926.83       --   20
  0  9 12  8 6.250E+02   58200.86       --   10
  0  9 12 10 1.177E+03   57535.18       --   10
  0  9 13  8 1.019E+02   56959.90       --   20
  0  9 13 10 8.831E-01   56402.06       --   20
  0  9 14  8 2.853E+01   55995.46       --   20
  0  9 14 10 7.101E+00   55567.83       --   20
  0  9 15  8 3.465E+00   55355.85       --   10
  0 10  0  9 1.075E+06   88090.97       --   20
  0 10  1  9 9.644E+06   84626.67       --   20
  0 10  2  9 3.971E+07   81336.60       --   20
  0 10  3  9 9.982E+07   78218.22       --   20
  0 10  4  9 1.703E+08   75270.03       --   20
  0 10  5  9 2.066E+08   72491.77       --   20
  0 10  6  9 1.808E+08   69884.54       --   20
  0 10  7  9 1.127E+08   67451.01       --   20
  0 10  8  9 4.784E+07   65195.71       --   20
  0 10  9  9 1.254E+07   63125.46       --   20
  0 10 10  9 1.612E+06   61249.90       --   20
  0 10 11  9 4.634E+04   59582.28       --   20
  0 10 12  9 1.151E+03   58140.72       --   20
  0 10 13  9 5.601E+01   56950.11       --   20
  0 10 14  9 3.086E+01   56045.93       --   20
  0 10 15  9 5.295E+00   55485.09       --   30
  1  0  0  1 1.693E+07   91458.45       --   10
  1  0  1  1 9.893E+07   87830.14       --   10
  1  0  2  1 2.373E+08   84379.41      -0.68 11
  1  0  3  1 2.835E+08   81102.25      -0.60 11
  1  0  4  1 1.445E+08   77996.70      -0.76 11
  1  0  5  1 4.145E+06   75061.20       --   10
  1  0  6  1 8.219E+07   72295.67      -0.69 11
  1  0  7  1 2.773E+08   69701.24      -0.69 11
  1  0  8  1 3.310E+08   67280.71      -0.65 11
  1  0  9  1 2.079E+08   65038.66      -0.72 11
  1  0 10  1 7.021E+07   62981.92      -0.74 11
  1  0 11  1 1.056E+07   61119.75       --   10
  1  0 12  1 3.155E+05   59465.26       --   10
  1  0 13  1 1.095E+04   58035.08       --   10
  1  0 14  1 3.655E+02   56853.07       --   10
  1  0 15  1 2.821E+02   55948.31       --   10
  1  0 16  1 5.912E+01   55361.53       --   10
  1  0 17  1 2.183E+00   55141.58       --   10
  1  1  0  0 5.532E+06   91575.73       --   10
  1  1  0  2 1.128E+07   91308.61       --   10
  1  1  1  0 3.261E+07   87943.57       --   10
  1  1  1  2 6.583E+07   87688.03       --   10
  1  1  2  0 7.911E+07   84488.86      -0.44 11
  1  1  2  2 1.575E+08   84244.67      -0.53 11
  1  1  3  0 9.612E+07   81208.00      -0.51 11
  1  1  3  2 1.875E+08   80975.05      -0.59 11
  1  1  4  0 5.068E+07   78098.85      -0.54 11
  1  1  4  2 9.460E+07   77876.81      -0.64 11
  1  1  5  0 1.973E+06   75159.55       --   10
  1  1  5  2 2.432E+06   74948.58       --   10
  1  1  6  0 2.541E+07   72390.47      -0.77 11
  1  1  6  2 5.607E+07   72190.46      -0.56 11
  1  1  7  0 9.078E+07   69792.28      -0.63 11
  1  1  7  2 1.859E+08   69603.50      -0.65 11
  1  1  8  0 1.111E+08   67367.95      -0.60 11
  1  1  8  2 2.198E+08   67190.61      -0.59 11
  1  1  9  0 7.126E+07   65121.97      -0.10 11
  1  1  9  2 1.367E+08   64956.45      -0.67 11
  1  1 10  0 2.467E+07   63061.04      -0.59 11
  1  1 10  2 4.546E+07   62907.94      -0.60 11
  1  1 11  0 3.851E+06   61194.57       --   10
  1  1 11  2 6.647E+06   61054.64       --   10
  1  1 12  0 1.235E+05   59535.29       --   10
  1  1 12  2 1.829E+05   59409.67       --   10
  1  1 13  0 3.773E+03   58100.15       --   10
  1  1 13  2 7.703E+03   57990.27       --   10
  1  1 14  0 1.151E+02   56911.81       --   10
  1  1 14  2 2.079E+02   56819.81       --   10
  1  1 15  0 7.986E+01   56000.21       --   10
  1  1 15  2 2.020E+02   55929.07       --   10
  1  1 16  0 1.648E+01   55404.85       --   10
  1  1 16  2 4.584E+01   55359.62       --   10
  1  1 17  0 1.207E+00   55174.34       --   10
  1  2  0  1 6.500E+06   91542.42       --   10
  1  2  0  3 1.008E+07   91099.33       --   10
  1  2  1  1 3.861E+07   87914.11       --   10
  1  2  1  3 5.885E+07   87490.23       --   20
  1  2  2  1 9.454E+07   84463.38      -0.65 11
  1  2  2  3 1.409E+08   84058.18      -0.54 11
  1  2  3  1 1.163E+08   81186.22      -0.66 11
  1  2  3  3 1.674E+08   80799.62      -0.77 11
  1  2  4  1 6.278E+07   78080.67      -0.70 11
  1  2  4  3 8.409E+07   77712.42      -0.70 11
  1  2  5  1 2.914E+06   75145.17       --   10
  1  2  5  3 2.020E+06   74795.16       --   10
  1  2  6  1 2.894E+07   72379.64      -0.75 11
  1  2  6  3 5.112E+07   72048.06      -0.70 11
  1  2  7  1 1.077E+08   69785.21      -0.73 11
  1  2  7  3 1.676E+08   69472.24      -0.71 11
  1  2  8  1 1.340E+08   67364.68      -0.73 11
  1  2  8  3 1.968E+08   67070.80      -0.70 11
  1  2  9  1 8.686E+07   65122.63      -0.76 11
  1  2  9  3 1.213E+08   64848.43      -0.77 11
  1  2 10  1 3.029E+07   63065.89      -0.71 11
  1  2 10  3 3.968E+07   62812.26      -0.37 11
  1  2 11  1 4.748E+06   61203.72       --   10
  1  2 11  3 5.607E+06   60972.17       --   10
  1  2 12  1 1.533E+05   59549.23       --   10
  1  2 12  3 1.351E+05   59341.47       --   10
  1  2 13  1 4.685E+03   58119.05       --   10
  1  2 13  3 7.764E+03   57937.97       --   10
  1  2 14  1 1.728E+02   56937.04       --   10
  1  2 14  3 9.044E+01   56785.61       --   10
  1  2 15  1 1.201E+02   56032.28       --   10
  1  2 15  3 1.524E+02   55915.91       --   10
  1  2 16  1 2.515E+01   55445.50       --   10
  1  2 16  3 3.890E+01   55372.89       --   10
  1  2 17  1 1.488E+00   55225.55       --   10
  1  3  0  2 6.769E+06   91447.94       --   10
  1  3  0  4 9.461E+06   90831.76       --   10
  1  3  1  2 4.060E+07   87827.36       --   10
  1  3  1  4 5.541E+07   87238.02       --   10
  1  3  2  2 1.006E+08   84384.00      -0.54 11
  1  3  2  4 1.330E+08   83820.85      -0.48 11
  1  3  3  2 1.256E+08   81114.38      -0.55 11
  1  3  3  4 1.583E+08   80577.03      -0.65 11
  1  3  4  2 6.969E+07   78016.14      -0.60 11
  1  3  4  4 7.956E+07   77504.36      -0.61 11
  1  3  5  2 3.884E+06   75087.91       --   10
  1  3  5  4 1.867E+06   74601.68       --   10
  1  3  6  2 2.908E+07   72329.79      -0.64 11
  1  3  6  4 4.890E+07   71869.20      -0.64 11
  1  3  7  2 1.137E+08   69742.83      -0.61 11
  1  3  7  4 1.596E+08   69308.21      -6.67 11
  1  3  8  2 1.441E+08   67329.94      -0.60 11
  1  3  8  4 1.865E+08   66921.88      -0.63 11
  1  3  9  2 9.448E+07   65095.78      -0.67 11
  1  3  9  4 1.138E+08   64715.28      -0.73 11
  1  3 10  2 3.315E+07   63047.27      -0.64 11
  1  3 10  4 3.656E+07   62695.64      -0.67 11
  1  3 11  2 5.190E+06   61193.97       --   10
  1  3 11  4 4.947E+06   60873.14       --   10
  1  3 12  2 1.628E+05   59549.00       --   10
  1  3 12  4 9.925E+04   59261.50       --   10
  1  3 13  2 5.548E+03   58129.60       --   10
  1  3 13  4 8.349E+03   57879.14       --   10
  1  3 14  2 1.760E+02   56959.14       --   10
  1  3 14  4 1.998E+01   56751.02       --   10
  1  3 15  2 1.395E+02   56068.40       --   10
  1  3 15  4 1.167E+02   55909.99       --   10
  1  3 16  2 3.039E+01   55498.95       --   10
  1  3 16  4 3.460E+01   55403.28       --   10
  1  4  0  3 6.775E+06   91293.08       --   10
  1  4  0  5 9.006E+06   90507.95       --   10
  1  4  1  3 4.109E+07   87683.98       --   20
  1  4  1  5 5.301E+07   86933.00       --   10
  1  4  2  3 1.032E+08   84251.93      -0.64 11
  1  4  2  5 1.278E+08   83534.61      -0.67 11
  1  4  3  3 1.312E+08   80993.37      -0.63 11
  1  4  3  5 1.530E+08   80309.13      -0.97 11
  1  4  4  3 7.508E+07   77906.17      -0.72 11
  1  4  4  5 7.727E+07   77254.56      -0.73 11
  1  4  5  3 5.025E+06   74988.91       --   10
  1  4  5  5 1.855E+06   74369.96       --   10
  1  4  6  3 2.795E+07   72241.81      -0.81 11
  1  4  6  5 4.737E+07   71655.64      -0.78 11
  1  4  7  3 1.158E+08   69665.99      -0.76 11
  1  4  7  5 1.549E+08   69113.09      -0.84 11
  1  4  8  3 1.499E+08   67264.55      -0.74 11
  1  4  8  5 1.805E+08   66745.68      -0.72 11
  1  4  9  3 9.941E+07   65042.18      -1.04 11
  1  4  9  5 1.091E+08   64558.69      -0.78 11
  1  4 10  3 3.503E+07   63006.01      -0.90 11
  1  4 10  5 3.428E+07   62559.63      -0.75 11
  1  4 11  3 5.439E+06   61165.92       --   10
  1  4 11  5 4.395E+06   60759.03       --   10
  1  4 12  3 1.608E+05   59535.22       --   10
  1  4 12  5 6.808E+04   59171.45       --   10
  1  4 13  3 6.709E+03   58131.72       --   10
  1  4 13  5 9.030E+03   57815.77       --   10
  1  4 14  3 1.451E+02   56979.36       --   10
  1  4 14  5 1.609E+00   56718.01       --   10
  1  4 15  3 1.558E+02   56109.66       --   10
  1  4 15  5 7.696E+01   55913.60       --   10
  1  4 16  3 3.747E+01   55566.64       --   10
  1  4 16  5 2.619E+01   55454.59       --   10
  1  5  0  4 6.634E+06   91078.67       --   10
  1  5  0  6 8.602E+06   90129.42       --   10
  1  5  1  4 4.079E+07   87484.93       --   10
  1  5  1  6 5.098E+07   86577.60       --   20
  1  5  2  4 1.040E+08   84067.76      -0.48 11
  1  5  2  6 1.238E+08   83201.05      -0.72 11
  1  5  3  4 1.350E+08   80823.94      -0.67 11
  1  5  3  6 1.494E+08   79997.35      -0.71 11
  1  5  4  4 7.992E+07   77751.27      -0.64 11
  1  5  4  6 7.621E+07   76964.33      -0.55 11
  1  5  5  4 6.397E+06   74848.59       --   10
  1  5  5  6 1.953E+06   74101.39       --   10
  1  5  6  4 2.615E+07   72116.11      -0.74 11
  1  5  6  6 4.598E+07   71408.64      -0.69 11
  1  5  7  4 1.161E+08   69555.12      -0.71 11
  1  5  7  6 1.516E+08   68888.25      -0.76 11
  1  5  8  4 1.537E+08   67168.79      -0.62 11
  1  5  8  6 1.763E+08   66543.36      -0.54 11
  1  5  9  4 1.032E+08   64962.19      -0.78 11
  1  5  9  6 1.055E+08   64379.76      -0.66 11
  1  5 10  4 3.641E+07   62942.55      -0.46 11
  1  5 10  6 3.233E+07   62405.33      -0.57 11
  1  5 11  4 5.557E+06   61120.05       --   10
  1  5 11  6 3.882E+06   60631.29       --   10
  1  5 12  4 1.486E+05   59508.41       --   10
  1  5 12  6 4.141E+04   59072.49       --   10
  1  5 13  4 8.067E+03   58126.05       --   10
  1  5 13  6 9.788E+03   57749.28       --   10
  1  5 14  4 9.377E+01   56997.93       --   10
  1  5 14  6 6.963E+01   56688.52       --   10
  1  5 15  4 1.574E+02   56156.90       --   10
  1  5 15  6 3.549E+01   55929.27       --   10
  1  5 16  4 3.989E+01   55650.19       --   10
  1  6  0  5 6.401E+06   90806.44       --   10
  1  6  0  7 8.208E+06   89699.75       --   10
  1  6  1  5 3.998E+07   87231.49       --   10
  1  6  1  7 4.908E+07   86173.61       --   20
  1  6  2  5 1.038E+08   83833.10      -0.51 11
  1  6  2  7 1.204E+08   82822.60      -0.94 11
  1  6  3  5 1.378E+08   80607.62      -0.82 11
  1  6  3  7 1.467E+08   79644.15      -0.79 11
  1  6  4  5 8.456E+07   77553.05      -0.71 11
  1  6  4  7 7.595E+07   76636.16      -0.53 11
  1  6  5  5 8.037E+06   74668.45       --   10
  1  6  5  7 2.148E+06   73798.05       --   10
