  3   4   3  1.000E+00  1.880E-04  2.170E-05  7.480E-07    93914.49  1.570E+09  5.087E+04
  4   5   3  1.000E+00  2.260E-04  2.610E-05  7.230E-07    94976.08  1.490E+09  3.606E+05
  5   6   3  1.000E+00  2.720E-04  3.000E-05  7.010E-07    96012.93  1.420E+09  3.053E+06
  6   7   3  1.000E+00  3.320E-04  3.350E-05  6.800E-07    97025.37  1.360E+09  2.842E+07
  7   8   3  9.990E-01  4.280E-04  3.660E-05  6.630E-07    98013.65  1.300E+09  5.044E+07
  8   9   3  9.990E-01  8.270E-04  3.930E-05  6.520E-07    98977.99  1.240E+09  2.567E+08
  9  11   3  9.990E-01  8.940E-04  4.180E-05  6.180E-07    99919.14  1.190E+09  3.534E+08
 10  12   3  9.990E-01  1.110E-03  4.370E-05  6.270E-07   100836.39  1.140E+09  4.560E+08
 11  14   3  9.960E-01  3.950E-03  4.590E-05  5.550E-07   101731.98  1.100E+09  4.356E+08
 12  15   3  9.990E-01  1.260E-03  4.720E-05  5.940E-07   102602.95  1.050E+09  4.158E+08
 13  17   3  8.740E-01  1.250E-01  4.690E-05  9.400E-07   103459.19  1.030E+09  4.480E+08
 14  18   3  9.980E-01  1.410E-03  4.990E-05  5.490E-07   104280.18  9.760E+08  4.851E+08
 15  19   3  9.780E-01  2.230E-02  4.880E-05  8.330E-07   105083.29  9.440E+08  4.739E+08
 16  21   3  9.980E-01  1.740E-03  5.180E-05  5.040E-07   105870.71  9.080E+08  4.967E+08
 17  22   3  9.930E-01  6.600E-03  5.150E-05  6.160E-07   106632.54  8.780E+08  4.759E+08
 18  24   3  9.970E-01  2.730E-03  5.310E-05  4.620E-07   107377.28  8.490E+08  5.009E+08
 19  25   3  9.960E-01  3.840E-03  5.270E-05  5.340E-07   108098.10  8.210E+08  4.860E+08
 20  27   3  9.930E-01  6.610E-03  5.400E-05  4.300E-07   108802.71  7.970E+08  4.774E+08
 21  28   3  9.970E-01  2.900E-03  5.320E-05  4.780E-07   109483.21  7.710E+08  4.695E+08
 22  30   3  9.600E-01  4.020E-02  5.410E-05  6.230E-07   110151.08  7.630E+08  4.395E+08
 23  31   3  9.970E-01  2.620E-03  5.320E-05  4.310E-07   110790.28  7.270E+08  4.587E+08
 24  33   3  8.530E-01  1.470E-01  4.340E-05  2.300E-06   111406.25  7.580E+08  3.904E+08
 25  35   3  9.970E-01  2.860E-03  5.270E-05  3.950E-07   112021.30  6.890E+08  4.561E+08
