       -0.0000531300        1.1435921966
       -0.0009806166        1.1188295728
        0.0011760720        1.2211809592
        0.0005684664        1.3322986600
        0.0017785939        1.3980843040
       -0.0022225431        1.0272852774
       -0.0024217711        1.6289349470
        0.0017901741        1.1236205372
        0.0024329115        1.0689059860
        0.0008315300        1.3089097942
        0.0001954957        1.4949372141
       -0.0017986521        1.0814711775
       -0.0029632070        1.5197004922
       -0.0018954633        1.4233373963
       -0.0020313190        1.1868681521
        0.0009085068        1.2672712306
        0.0022148830        1.6856897052
       -0.0010655148        1.4700606400
        0.0009239213        1.3627615176
        0.0000527932        1.2303674027
        0.0001491147        1.1858443376
       -0.0007870488        1.2676597701
       -0.0001464659        1.3588988870
       -0.0021540775        1.3558190819
       -0.0006602013        1.2090346833
       -0.0012344148        1.2728560376
       -0.0020431229        1.4201412835
        0.0029874602        1.2647056267
       -0.0016652098        0.9545626006
        0.0010149968        1.4521219809
        0.0012759501        1.0344733739
        0.0009938389        1.1283474661
       -0.0009165512        1.3486678602
        0.0001724074        1.4276504070
        0.0010537593        1.5672330890
       -0.0027535509        1.1943026370
       -0.0006649140        1.5213799661
       -0.0016584169        1.4044868964
       -0.0002125049        1.1950419333
       -0.0004050657        1.2342123833
        0.0008907906        1.3120075837
        0.0013663790        1.1964537586
       -0.0019138276        1.2170166716
        0.0029105648        1.1423547155
        0.0010687614        1.3348141299
        0.0002713109        1.1869339737
       -0.0015719562        1.5581889455
        0.0020908214        1.2611174341
        0.0026718043        1.1913627104
       -0.0028652064        1.2228495672
       -0.0003055225        1.2215167650
       -0.0006653668        1.0207386087
       -0.0022164828        1.2724993900
        0.0019249473        1.3195260329
        0.0010575864        1.1897409443
        0.0023871889        1.2597650181
       -0.0012424544        1.3754169595
       -0.0005528759        1.5206244674
        0.0003794665        1.2188111470
       -0.0025590670        1.4633155233
        0.0020722987        1.2740054809
        0.0023954617        1.2711375048
       -0.0025085231        1.6098385708
        0.0022638509        1.5745487935
        0.0016550135        1.2740125567
       -0.0014323532        1.4250852358
        0.0004585770        1.2478400952
       -0.0011762268        1.1579704538
       -0.0028369508        1.5427026628
       -0.0025452310        1.1110124648
       -0.0007940451        1.2988532558
        0.0006583936        1.3154025941
       -0.0029906138        1.4441243833
       -0.0007787477        1.2840256516
       -0.0006161280        1.3600218797
       -0.0018835188        1.3733960675
       -0.0019350306        1.1336248344
       -0.0012211495        1.2388263251
       -0.0008089214        1.3531963160
       -0.0017169838        1.6171437323
        0.0019999865        1.3285083724
       -0.0012630683        1.5106869751
       -0.0000712134        1.4154709865
        0.0007454467        1.2078910140
        0.0014891067        1.0953707712
        0.0005326075        1.2569041292
       -0.0018315338        1.6665415845
       -0.0013086809        1.3221464157
       -0.0020482655        1.2042152614
       -0.0013210524        1.1895859580
       -0.0020024846        1.5717801452
       -0.0016071589        1.2490912861
       -0.0013051274        1.5041643655
       -0.0007138318        1.4658302864
        0.0006336124        1.1389144337
       -0.0015458602        1.5274139461
        0.0011602456        1.3646996802
       -0.0022921412        1.2008328617
       -0.0017299734        1.1161989144
       -0.0003202345        1.1010495477
       -0.0000450070        1.3440964792
       -0.0006337807        1.2812106116
        0.0016191518        1.4088248197
       -0.0008663482        1.3782090949
        0.0019449307        1.4446067885
        0.0022550525        1.2049548153
        0.0001991049        1.5828747676
        0.0004314428        1.3127628307
       -0.0017211621        1.4224871653
        0.0005260839        1.3637629460
        0.0006993243        1.1873367901
       -0.0020510908        1.2597984012
       -0.0008612095        1.4336320998
        0.0015979766        1.5459862405
       -0.0016038215        1.4520944304
       -0.0025283037        1.2949510790
       -0.0014598145        1.1945168087
        0.0025348817        1.4009499082
        0.0017521965        1.4423418374
        0.0029673874        1.4284924887
        0.0000512092        1.2093596833
        0.0017950294        1.1302603107
        0.0018136876        1.3509618786
       -0.0024676471        1.3842901495
       -0.0014754631        1.3431104468
       -0.0010561901        1.2813563497
       -0.0019690433        1.4026538488
        0.0015013942        1.7793952673
       -0.0022211104        1.3327120874
        0.0010354534        1.4198295687
        0.0006175122        1.8653477571
       -0.0026124372        1.4970212386
       -0.0027293439        1.3512836788
       -0.0023821211        1.7295175253
        0.0009054367        1.3074329619
        0.0023105075        1.3841851869
        0.0017413793        1.3534636144
       -0.0028180719        1.2215296447
       -0.0013938913        1.3585376628
        0.0016085451        1.8273731486
        0.0003352715        1.4448480666
        0.0010204587        1.4360696564
       -0.0026193962        1.4544317797
        0.0025997222        1.4269213603
        0.0014280147        1.3553312809
        0.0005642686        1.3665137747
       -0.0004597886        1.4895262864
       -0.0024200463        1.3581708223
       -0.0026260694        1.2686965647
        0.0004736794        1.1296144415
       -0.0008707955        1.1508226211
        0.0015309506        1.0756708093
        0.0007044579        1.1552455079
        0.0003448961        1.2951588114
       -0.0003114288        1.1997346082
        0.0003527873        1.4020738349
        0.0018085128        1.4491725612
        0.0021999143        1.2376919974
        0.0024087699        1.2541374796
        0.0027366541        1.2588345438
       -0.0027193777        1.2595802421
       -0.0028580638        1.3338930674
        0.0004133611        1.2570711830
        0.0014164448        1.3939542885
        0.0010608161        1.3473106947
       -0.0027091262        1.3766206012
        0.0021323376        1.0584178176
       -0.0021209001        1.2905083522
        0.0016918859        1.3242396710
        0.0000270976        1.3368925333
        0.0018914297        1.3010793009
       -0.0027053114        1.3883270023
       -0.0020767750        1.4571939608
        0.0027445552        1.3892089713
        0.0006960777        1.3316127055
        0.0017164127        1.2978940175
       -0.0027604333        1.4059394117
       -0.0002597121        1.3682497579
       -0.0029121960        1.2621379989
       -0.0018685105        1.4360544549
        0.0022762047        1.3198437533
        0.0001673677        1.6959868777
       -0.0015835492        1.4585603826
       -0.0002327845        1.4225384615
       -0.0018803194        1.3224776161
       -0.0021844749        1.5621675078
        0.0009212852        1.1717323079
       -0.0022693851        1.4155177012
       -0.0014444110        1.6085750160
        0.0013799659        1.2202843950
        0.0005798658        1.2601187817
        0.0005493559        1.3549150211
        0.0002528123        1.2335933613
       -0.0028682948        1.5716705789
       -0.0010829084        1.1313087455
        0.0007993167        1.2123274544
       -0.0008804675        1.4518145309
        0.0023574230        1.2403974870
        0.0023838958        1.2912623945
       -0.0007226917        1.4436973393
        0.0004909882        1.1512028982
        0.0015437235        1.4705366843
        0.0027685509        1.3556257682
        0.0025632448        1.2417671782
        0.0011928261        1.2363036681
       -0.0024506687        1.4034456007
        0.0001268993        1.5488886524
        0.0027109466        1.2889390473
        0.0011392961        1.3166849241
       -0.0021441010        1.6042177847
       -0.0020173343        1.2723218191
        0.0011774459        1.4003342549
        0.0004945869        1.3532698201
       -0.0027663180        1.2671200466
       -0.0017621899        1.4551424096
        0.0020263993        1.4303260941
        0.0003608566        1.4468498139
        0.0022038301        1.5361066722
       -0.0013943750        0.8102081119
       -0.0024110626        1.2370846293
       -0.0028100931        1.6298973722
        0.0026735302        1.4140920105
       -0.0001292126        1.2233334795
        0.0010418175        1.4520610793
        0.0004508633        1.0209110146
       -0.0011807708        1.2886241066
        0.0019426121        1.1135516912
        0.0001744869        1.5542835946
        0.0003491230        1.5061286189
       -0.0026723314        1.4988346276
       -0.0019975806        1.5818842900
       -0.0018050262        1.4937397927
        0.0015886116        1.1998471317
       -0.0012063363        1.3437199758
        0.0003273825        1.3031494911
        0.0028406265        1.0299018743
       -0.0020060633        1.1697935280
       -0.0014573710        1.2523322836
       -0.0021477112        1.3646504875
       -0.0021589673        1.4225972153
       -0.0010672250        1.6088554667
       -0.0007955284        1.4427048753
       -0.0010431805        1.4993409240
        0.0009008687        1.2242834088
       -0.0021071243        1.3783928115
       -0.0009141992        1.2666464149
       -0.0015087781        1.0597181565
        0.0018464072        1.7850392749
        0.0028764541        1.3377497565
        0.0005836462        1.2462514156
       -0.0026047098        1.4474857599
       -0.0027672567        1.3558581814
        0.0010012635        1.0679639969
       -0.0007474640        1.3166012679
       -0.0021305774        1.5301444298
        0.0004285241        1.3138875303
       -0.0012470321        1.5976131502
       -0.0007294924        1.2689184653
       -0.0024049412        1.4695640647
       -0.0011380051        1.3273534265
       -0.0021315575        1.2204877739
        0.0024573387        1.1851300415
       -0.0013836329        1.3965105480
        0.0009760776        1.2169346581
       -0.0003205653        1.1472524118
       -0.0029527072        1.5220315873
       -0.0028533253        1.2581185833
       -0.0015624492        1.4653067164
       -0.0005105842        0.9464132133
       -0.0017684191        1.4004357350
       -0.0003633276        1.0835244280
        0.0018650056        1.1800564439
       -0.0021007372        1.4829660941
       -0.0006477391        1.3514118137
       -0.0019688673        1.3957307429
        0.0020000570        1.1020163937
       -0.0019397070        1.2411529969
       -0.0025853370        1.5155523820
        0.0007452830        1.2378176716
        0.0016462339        1.0923528144
        0.0001731967        1.3048451952
       -0.0026188448        1.3046897774
       -0.0021724393        1.2532575628
       -0.0003888506        1.1237952664
