        2.0162426823        2.6851854852        5.2277879185        0.0020580054        1.3836588343
        0.1598115688        3.1853145991        4.6505916760       -0.0024604616        1.5285896630
        2.0962645500        2.9858153582        5.0634440723       -0.0011426293        1.4778048574
        5.0401617831        2.7349035764        4.8372030595       -0.0006094316        1.5775294085
        0.3031748298        3.2225876789        5.3693412689       -0.0026225074        1.2384762877
        0.1115628263        3.0268526760        5.2701549915       -0.0010418806        1.2962242061
        3.9748001733        3.2335708574        6.0191308285       -0.0028606777        1.0015811416
        4.6807961064        3.0982564623        5.1709721246       -0.0000031312        1.0541256981
        2.1113417654        2.9760309578        5.0573435540       -0.0014972202        1.3187098972
        2.6622886907        2.9398322000        5.5965585703        0.0006658482        1.2225115672
        0.7265828052        2.7971236417        4.9558089170        0.0020769931        1.2083054348
        2.7580977355        3.1088819596        4.6851618553        0.0004085038        1.2383083463
        2.7459713847        2.6049019343        4.4561428162        0.0019970569        1.6596965310
        1.3229137070        3.2204760524        4.6507823814       -0.0025306514        1.3929746411
        1.3581663732        2.5997907310        4.7329663709        0.0021662112        1.4857717380
        2.8903041316        3.1518615464        5.0943095527       -0.0003629019        1.1156496091
        0.8768900223        3.2861027007        5.0455064045       -0.0026207050        1.2704989269
        0.1162673550        2.9709133219        5.0013185231       -0.0007640683        1.3841073417
        0.1399635218        2.8001459859        4.9129660102        0.0008143746        1.3759661920
        2.8089613876        3.0216083104        5.0140972759       -0.0026657466        1.4434706176
        4.8265494501        2.4693448020        4.9376341902        0.0026868655        1.4941224924
        3.4870346635        2.8901686249        4.7222788150       -0.0013002040        1.6808686729
        0.2505721968        3.1597261535        4.9212705708       -0.0027141154        1.4770687069
        2.4648771938        3.3214148588        5.4375500231       -0.0026799247        1.2511857770
        2.8536463779        2.7061738155        4.7565625198        0.0004543905        1.5885837716
        1.5396371273        2.7299307203        5.2399764127        0.0012911566        1.3870627161
        1.6593855741        3.1524428424        5.3733619616       -0.0007645927        1.1625507317
        1.6290158804        2.5410200920        4.7385268492        0.0027412154        1.4658551646
        0.5364972569        3.1136231123        5.2799162487       -0.0011669964        1.2077279932
        0.6957915888        2.9972806736        5.1202053160       -0.0002927594        1.3160400553
