   4         5.849906152         5.543772146         5.610920439         5.528945031
   5         4.902817122         4.532034729         4.931001507         4.677918458
   6         5.051918898         4.562562497         5.081507670         4.674722718
   7         4.329578606         4.086655950         4.526593767         4.092929456
   8         4.195510376         4.106224073         4.422465762         3.982995219
   9         3.712728185         3.663824191         3.904874428         3.559966881
  10         3.648288647         3.626809418         3.778191042         3.489941621
  11         3.323637641         3.316583755         3.493420074         3.205175515
  12         3.258801004         3.319847049         3.452027581         3.247434460
  13         2.997677944         3.050195277         3.246595778         3.014723514
  14         3.022874365         3.014036653         3.226731845         3.052027808
  15         2.868565129         2.823901633         3.055900392         2.824723692
  16         2.914832223         2.845019346         3.098352641         2.816793455
  17         2.764778079         2.697293950         2.944265541         2.658055659
  18         2.776980550         2.712105093         2.919223716         2.674370616
  19         2.656989439         2.580060149         2.773682145         2.566695131
  20         2.713072470         2.566192110         2.760668797         2.582418096
  21         2.594035786         2.448726085         2.627924591         2.471363406
  22         2.598983834         2.456273361         2.626978730         2.488169404
  23         2.476402695         2.354721475         2.514549337         2.396782983
  24         2.469991968         2.351704327         2.474321793         2.399934138
  25         2.370272419         2.256204140         2.363089497         2.318710070
  26         2.363047937         2.260336439         2.352491604         2.337202371
  27         2.282315725         2.180049004         2.279115259         2.272330052
  28         2.279541667         2.177941724         2.263180338         2.293233856
  29         2.209612146         2.107648982         2.202327512         2.228984579
  30         2.209567581         2.117437047         2.196989433         2.243077102
  31         2.151728763         2.069301924         2.143029596         2.177312573
  32         2.159032605         2.089302757         2.147416145         2.172476302
  33         2.112825052         2.038325885         2.103758821         2.114174423
  34         2.128255603         2.050491688         2.119802936         2.108355492
  35         2.092658590         1.997215916         2.085392355         2.056361787
  36         2.112304184         2.003232522         2.099819810         2.051006574
  37         2.071238554         1.955645031         2.062002497         2.001551563
  38         2.075893525         1.960868713         2.071076726         1.998644548
  39         2.032273725         1.920317092         2.029334621         1.957318445
  40         2.035024357         1.924827064         2.037277169         1.957674264
  41         1.995765492         1.883111292         2.005771140         1.919852462
  42         2.001569022         1.881952570         2.018891192         1.920065875
  43         1.965924232         1.841038021         1.987438064         1.885329641
  44         1.973309152         1.840974553         1.999386381         1.887259651
  45         1.939690192         1.807054961         1.971486456         1.859813435
  46         1.942128361         1.810099293         1.980920988         1.862611565
  47         1.913306580         1.780309053         1.955674594         1.833294489
  48         1.921755297         1.783750263         1.968675376         1.836551923
  49         1.896177636         1.755738064         1.944675675         1.809690152
  50         1.901423009         1.758005273         1.952835892         1.817458706
  51         1.875238563         1.733221964         1.929480791         1.796076663
  52         1.878388387         1.740692881         1.933204840         1.804616287
  53         1.856108818         1.719496557         1.913146395         1.786211821
  54         1.862233966         1.728859497         1.920927539         1.793284095
  55         1.844720172         1.713736024         1.902295266         1.775579184
  56         1.853465117         1.724483525         1.909674082         1.780508182
  57         1.838286317         1.709779955         1.892363771         1.761718980
  58         1.847126183         1.719423358         1.899570733         1.768499039
  59         1.835327388         1.703980967         1.883043860         1.747526784
  60         1.841677761         1.714417138         1.888503137         1.751495781
  61         1.827050052         1.697505679         1.870940977         1.730462521
  62         1.835256346         1.706567837         1.877450611         1.734220106
  63         1.819138646         1.691332300         1.859304908         1.715418656
  64         1.825455775         1.703307985         1.864597498         1.720771426
  65         1.809318292         1.687702181         1.848309938         1.704621213
  66         1.817924067         1.698731158         1.854715918         1.712503451
  67         1.800533440         1.683465260         1.838238024         1.697730354
  68         1.807013834         1.693592083         1.842809633         1.702786052
  69         1.790952375         1.680015542         1.825376276         1.685998273
  70         1.795854155         1.689394257         1.826768382         1.688830304
  71         1.778726778         1.676738192         1.808086119         1.673478954
  72         1.781638578         1.683080699         1.808017596         1.675469896
  73         1.764810150         1.668956981         1.788066882         1.658395105
  74         1.767700524         1.675463028         1.787031340         1.660911511
  75         1.751631871         1.660596222         1.768680341         1.645370829
  76         1.756547173         1.661523987         1.770172239         1.648491820
  77         1.742488723         1.645139901         1.754823569         1.632260267
  78         1.747122820         1.645856393         1.759227336         1.635100859
  79         1.732831602         1.628555801         1.744765165         1.620055682
  80         1.733200065         1.628057503         1.746318274         1.619876482
  81         1.719367675         1.612860600         1.732210384         1.606610271
  82         1.720774768         1.612530019         1.734250216         1.609471722
  83         1.706197014         1.599305349         1.719848138         1.597990434
  84         1.706037977         1.600461280         1.720283759         1.600992132
  85         1.690429206         1.588286982         1.706232128         1.589336474
  86         1.689202355         1.589167966         1.707792849         1.590734798
  87         1.674344674         1.576791919         1.693696979         1.579743821
  88         1.672760313         1.576841172         1.693522461         1.582386011
  89         1.657995504         1.566198733         1.678395631         1.573476977
  90         1.655190792         1.568926785         1.678188939         1.577164885
  91         1.640051061         1.557886574         1.663361755         1.569055958
  92         1.637010260         1.558955162         1.661206496         1.571507047
  93         1.624180305         1.547063046         1.647443156         1.561745107
  94         1.622689349         1.547162948         1.646379656         1.562127081
  95         1.609555375         1.536454774         1.632749740         1.552678757
  96         1.607276057         1.536890730         1.631524642         1.553071646
  97         1.596068915         1.526893676         1.619500420         1.544918357
  98         1.594592081         1.528076095         1.618080772         1.544770761
  99         1.584396955         1.518333699         1.607014937         1.535799119
 100         1.584742197         1.519841597         1.607266861         1.538112829
 101         1.575109680         1.511615923         1.597281414         1.530258439
 102         1.574365339         1.513922174         1.596626829         1.532068798
 103         1.565122664         1.505902073         1.586401024         1.524474100
 104         1.565297767         1.508261759         1.586506837         1.526388573
 105         1.556535420         1.500967607         1.577415005         1.518039314
 106         1.557057238         1.503994426         1.576950864         1.519954944
 107         1.548631263         1.497828623         1.566908556         1.512161437
 108         1.549028115         1.501032632         1.566797731         1.514804002
 109         1.540297345         1.495035143         1.556901336         1.507196251
 110         1.541333188         1.497888449         1.557477748         1.508260919
 111         1.533822166         1.492023900         1.548515218         1.500061946
 112         1.534233488         1.494357009         1.549642015         1.500038960
 113         1.527063876         1.488050665         1.540322711         1.491429045
 114         1.527160225         1.490495657         1.539513899         1.490531916
 115         1.519906573         1.484410938         1.529974567         1.482245191
 116         1.520284094         1.486650614         1.529247187         1.482055225
 117         1.513297563         1.479804443         1.520584465         1.474141590
 118         1.513478203         1.480790452         1.520339477         1.473467238
 119         1.506690276         1.474172448         1.512515136         1.465830591
 120         1.507033560         1.475177285         1.513113359         1.465593002
 121         1.500055858         1.468199276         1.506339007         1.457688256
 122         1.500408679         1.469479204         1.508072877         1.457916774
 123         1.493707007         1.463253330         1.500696120         1.450736073
 124         1.494839200         1.464356752         1.502567549         1.450549962
 125         1.488512212         1.458189297         1.496453722         1.443826040
 126         1.489499349         1.460201778         1.499239755         1.443324249
 127         1.483509763         1.455240615         1.492928860         1.437139087
 128         1.485032294         1.456800579         1.495045714         1.437437290
 129         1.479087065         1.451210985         1.488711258         1.431606041
 130         1.480219714         1.452956848         1.491084132         1.432489656
 131         1.473634886         1.447742667         1.484954589         1.427049087
 132         1.475158379         1.450390707         1.487496532         1.428271078
 133         1.468870621         1.445286794         1.481230477         1.422987638
 134         1.469848198         1.448093152         1.482517618         1.424510554
 135         1.464182519         1.442590535         1.476914008         1.419666986
 136         1.466433865         1.444366725         1.479243862         1.420872493
 137         1.460318029         1.437496333         1.473543120         1.415648384
 138         1.461662275         1.438669437         1.474959445         1.416968321
 139         1.455655276         1.432272274         1.469755304         1.412144739
 140         1.456670595         1.433517327         1.471653616         1.412928003
 141         1.450309784         1.427238164         1.466294762         1.407922982
 142         1.450897469         1.428379011         1.468363331         1.409160443
 143         1.445146032         1.422620431         1.463630625         1.405056478
 144         1.446199305         1.423619713         1.465811323         1.407347802
 145         1.441401433         1.417943624         1.461566321         1.403927067
 146         1.442579638         1.419043086         1.463091348         1.405631456
 147         1.438422878         1.413610363         1.458829987         1.401458717
 148         1.439824400         1.414190491         1.460277882         1.402616832
 149         1.435033284         1.408887148         1.455224028         1.398803839
 150         1.436239230         1.408771246         1.456082986         1.400089004
 151         1.431601630         1.402975051         1.450928674         1.396074122
 152         1.432328028         1.402283705         1.451781930         1.397795086
 153         1.427191153         1.396768979         1.446629859         1.393666087
 154         1.428152937         1.396311541         1.447761509         1.394076325
 155         1.423910117         1.390747048         1.443285221         1.389307741
 156         1.425874211         1.390037827         1.445339215         1.390038981
 157         1.421688174         1.384994212         1.441400003         1.386346312
 158         1.422620195         1.384614154         1.443206750         1.386966160
 159         1.418186788         1.379840713         1.438860875         1.383565157
 160         1.419283382         1.379396982         1.439796178         1.384522714
 161         1.414722222         1.374822833         1.434999366         1.380829369
 162         1.415558254         1.374125792         1.434704184         1.381422798
 163         1.411017967         1.369348747         1.429503980         1.377681460
 164         1.411421315         1.368568188         1.428952188         1.379059163
 165         1.407187760         1.363861592         1.424222865         1.375494472
 166         1.406822804         1.363012851         1.423707795         1.377013039
 167         1.402341449         1.358419398         1.418976088         1.372883595
 168         1.401909045         1.357413849         1.418624574         1.373785287
 169         1.397264934         1.353196068         1.413895029         1.370423520
 170         1.396469947         1.352854754         1.413789059         1.371640905
 171         1.391317892         1.348983248         1.408984589         1.368365845
 172         1.390281605         1.348083197         1.408654179         1.368920738
 173         1.385313947         1.344270687         1.404223772         1.365557721
 174         1.384011373         1.343239477         1.404322814         1.365930953
 175         1.379463166         1.339233794         1.400740697         1.362244728
 176         1.378309184         1.338934604         1.401305249         1.362769718
 177         1.374000599         1.335539579         1.397764353         1.359314617
 178         1.372869536         1.334817776         1.397969663         1.359051207
 179         1.368357520         1.331450293         1.394049240         1.355093899
 180         1.367005670         1.330319748         1.394211173         1.355132145
 181         1.362513648         1.326424010         1.390159736         1.351642403
 182         1.360771587         1.325329150         1.390152877         1.351802786
 183         1.356261888         1.321618607         1.386161511         1.347730856
 184         1.354565289         1.320386573         1.385828257         1.347490816
 185         1.350663534         1.316968760         1.381843907         1.343627096
 186         1.349506874         1.316560250         1.382000810         1.343552382
 187         1.345617147         1.313496074         1.377747855         1.339948776
 188         1.344725051         1.312887370         1.377970059         1.340356850
 189         1.341467600         1.309595576         1.374123212         1.336582565
 190         1.340617130         1.309259989         1.373993886         1.336210074
 191         1.336894273         1.306066564         1.369665904         1.332715433
 192         1.336043905         1.305603688         1.369291706         1.332446966
 193         1.332618752         1.302734079         1.364815640         1.329188724
 194         1.332099513         1.302401902         1.364621252         1.328691136
 195         1.328967157         1.299731804         1.360624869         1.325429612
 196         1.328695004         1.299639376         1.360581196         1.324618725
 197         1.325829234         1.296801959         1.356994158         1.321471452
 198         1.325565844         1.296675231         1.356686959         1.321099112
 199         1.322616469         1.293779761         1.353206690         1.318159498
 200         1.321997022         1.293825358         1.352926393         1.317761167
 201         1.318785163         1.291001327         1.349297240         1.314681367
 202         1.317997340         1.291885818         1.348676500         1.314586325
 203         1.314903021         1.289630153         1.345073590         1.311903652
 204         1.314082853         1.289876423         1.344354437         1.311808026
 205         1.311176864         1.287182332         1.340495565         1.309042432
 206         1.310464005         1.287610494         1.339726306         1.308337689
 207         1.307383667         1.285188017         1.335738427         1.304925992
 208         1.306863592         1.285124109         1.334948598         1.303850818
 209         1.303843099         1.282840647         1.330907924         1.300423836
 210         1.303463209         1.283366755         1.329944474         1.299806058
 211         1.300335820         1.281231448         1.325927732         1.296865112
 212         1.299776958         1.281721003         1.324959640         1.296801059
 213         1.296848886         1.279504219         1.321112013         1.294207485
 214         1.296381879         1.280204824         1.320344642         1.294261840
 215         1.293681963         1.278032304         1.316965735         1.291849890
 216         1.293215152         1.278510698         1.316282571         1.292099520
 217         1.290228467         1.276326472         1.312919583         1.289861082
 218         1.289759670         1.276427218         1.312182110         1.290213219
 219         1.287151882         1.273858799         1.309007027         1.288016908
 220         1.287287916         1.274105644         1.308470090         1.288337498
 221         1.284960990         1.271645132         1.305743646         1.286008927
 222         1.285093656         1.271904049         1.304921742         1.285932371
 223         1.282885283         1.269638114         1.301989857         1.283668004
 224         1.283174622         1.269954462         1.301273515         1.283663083
 225         1.281107816         1.267511969         1.298563808         1.281274869
 226         1.281300721         1.267844970         1.298278536         1.281213659
 227         1.279360119         1.265243659         1.296008784         1.278888626
 228         1.279885420         1.265259670         1.296260906         1.278639916
 229         1.277671806         1.262731594         1.293992565         1.276290425
 230         1.277974679         1.262838703         1.294308986         1.276232752
 231         1.275852063         1.260446945         1.292376303         1.274191278
 232         1.276359053         1.260635562         1.292923384         1.274338920
 233         1.274351154         1.258060681         1.291111487         1.272523751
 234         1.274930040         1.258363814         1.291837683         1.272874498
 235         1.273045349         1.256053464         1.290199590         1.271093384
 236         1.273737983         1.256740125         1.291047378         1.271621839
 237         1.272162962         1.254549633         1.289411974         1.269755212
 238         1.273004068         1.255186911         1.290246180         1.269980061
 239         1.271397638         1.253017093         1.288476557         1.267933290
 240         1.272142218         1.253277404         1.289108894         1.267920681
 241         1.270283756         1.251130794         1.287025906         1.265810158
 242         1.270722556         1.251460098         1.287259569         1.265841823
 243         1.268649207         1.249504254         1.285016243         1.264025147
 244         1.269056501         1.249614255         1.285064398         1.264242599
 245         1.267156513         1.247731127         1.282970214         1.262620452
 246         1.267641067         1.248213877         1.283214305         1.263113147
 247         1.265752634         1.246281243         1.281131568         1.261753231
 248         1.265938163         1.246423902         1.281085705         1.262018142
 249         1.264042914         1.243999230         1.279005640         1.260071565
 250         1.264364836         1.243795190         1.279091559         1.260251651
 251         1.262490411         1.241322355         1.276954506         1.258589708
 252         1.262639231         1.241204942         1.276668918         1.258752096
 253         1.260891732         1.238982980         1.274557949         1.257107680
 254         1.261191535         1.238895432         1.274705678         1.257232646
 255         1.259384766         1.236582384         1.272784767         1.255719662
 256         1.259318872         1.236436416         1.272569219         1.256044276
 257         1.257271346         1.234325972         1.270512155         1.254288617
 258         1.256938517         1.234366513         1.270381190         1.254479498
 259         1.254933326         1.232360301         1.268293423         1.252729296
 260         1.254872099         1.232578009         1.268435103         1.253066169
 261         1.252625968         1.230636610         1.266376669         1.251360817
 262         1.252409752         1.230974694         1.266441028         1.251518667
 263         1.250492111         1.229281570         1.264479129         1.249695361
 264         1.250357921         1.229624722         1.264412414         1.249974379
 265         1.248301812         1.227843780         1.262299988         1.248209319
 266         1.248374048         1.228141273         1.262284995         1.248650790
 267         1.246363861         1.226433668         1.260371201         1.247108794
 268         1.246578537         1.226519597         1.260347674         1.247516606
 269         1.244662494         1.224610949         1.258427528         1.245847839
 270         1.244818447         1.224678775         1.258353192         1.246184600
 271         1.242803753         1.222883010         1.256362517         1.244512921
 272         1.243000374         1.222855811         1.256181772         1.244762991
 273         1.241104572         1.221033507         1.254307312         1.243173661
 274         1.241060427         1.220517713         1.254056973         1.243151453
 275         1.239294420         1.218755549         1.252263518         1.241737853
 276         1.239269041         1.218376674         1.252093527         1.241643446
 277         1.237523769         1.216652142         1.250534577         1.240301690
 278         1.237637551         1.216399418         1.250610472         1.240448903
 279         1.235995173         1.214823696         1.249022736         1.239084091
 280         1.236142473         1.214655760         1.249087466         1.239208515
 281         1.234418029         1.213101779         1.247560605         1.237813022
