   1         2.719761242         6.043961793         0.000001073         0.985885855         0.548603713         1.785117121         0.001741775         0.406196307         3.250308320         6.441177354        -0.000022767         0.763908930
   1         2.733886935         5.978678907         0.000002025         0.986190739         0.519636570         1.729823145         0.001693328         0.392651930         3.250308320         6.441177354        -0.000022767         0.763908930
   2         2.740978798         5.918772556         0.000035007         0.991036752         0.486525061         1.644611277         0.001631976         0.382525892         3.250308320         6.441177354        -0.000022767         0.763908930
   3         2.757465671         5.847829999         0.000040692         0.986089970         0.462443178         1.527759411         0.001551171         0.357282831         3.250308320         6.441177354        -0.000022767         0.763908930
   4         2.766919496         5.764988257         0.000039355         0.991290441         0.446700627         1.500589532         0.001501939         0.346316354         3.212576997         6.261533100        -0.000097867         0.792811360
   5         2.771331845         5.707541633         0.000046713         0.995812753         0.417587064         1.423341827         0.001441763         0.323994816         3.341091226         6.249064900        -0.000165562         0.697961303
   6         2.790130744         5.604466196         0.000065996         1.006405987         0.399184391         1.393875176         0.001404647         0.314130204         3.332800134         6.254867148        -0.000153982         0.698713993
   7         2.798628365         5.528459637         0.000057916         1.010366368         0.378712213         1.341541752         0.001362074         0.305497795         3.332800134         6.254867148        -0.000153982         0.698713993
   8         2.813749801         5.455150579         0.000068694         1.015462531         0.354854880         1.309279757         0.001330388         0.295183909         3.016208064         5.043637596         0.000886281         1.001458402
   9         2.821877006         5.364127556         0.000086398         1.022718390         0.333934372         1.289531432         0.001269303         0.286383459         2.903527619         5.230305483         0.000705096         0.978090794
  10         2.824855195         5.269663474         0.000094623         1.032050978         0.318675964         1.254647586         0.001227824         0.277514408         2.802426346         5.045633394        -0.000119569         1.089839628
  11         2.831967688         5.145309778         0.000107134         1.047147550         0.301260938         1.223853209         0.001223008         0.274603091         2.848015308         4.756418957        -0.000596930         1.114808651
  12         2.841425940         5.046981745         0.000110478         1.060756219         0.298264886         1.199779181         0.001210913         0.270262468         2.893244296         4.475350087        -0.000633278         1.096384404
  13         2.852898710         4.964855551         0.000095499         1.071334719         0.287104207         1.166834554         0.001200444         0.274750192         2.850539779         4.409035635        -0.000704627         1.140818752
  14         2.864557926         4.874264885         0.000095154         1.088807992         0.279735669         1.126637570         0.001198806         0.268634103         2.866115157         4.189155130        -0.000483072         1.159070692
  15         2.871399316         4.800867291         0.000097768         1.097702667         0.275256876         1.098800172         0.001201294         0.266341343         2.870963352         4.132751688        -0.000421667         1.172887719
  16         2.881781468         4.716232888         0.000080603         1.110044472         0.276542942         1.086239667         0.001224323         0.269916165         2.832913274         4.020749842        -0.000804173         1.235143354
  17         2.891414750         4.631619899         0.000073391         1.121134160         0.276514140         1.049075154         0.001208934         0.263620563         2.832913274         4.020749842        -0.000804173         1.235143354
  18         2.899790766         4.545265158         0.000056500         1.135558092         0.267959750         1.038829617         0.001215542         0.267438264         2.832913274         4.020749842        -0.000804173         1.235143354
