   1         2.709965438         6.166706025         0.000102222         1.018206435         0.569335102         1.720591562         0.001699749         0.396135478         2.343837618         6.732200296         0.000306992         1.551410941
   1         2.720252531         6.113544476         0.000097160         1.000633460         0.520547876         1.631149031         0.001614389         0.385367527         2.593400729         7.185310350         0.000554403         1.375261167
   2         2.723083323         6.057081577         0.000092790         0.982081555         0.476771673         1.531806900         0.001548672         0.368958427         2.593400729         7.185310350         0.000554403         1.375261167
   3         2.726720162         6.012420257         0.000091827         0.967745056         0.461017306         1.471795614         0.001495024         0.368721660         2.593400729         7.185310350         0.000554403         1.375261167
   4         2.728469847         5.962661076         0.000085871         0.963220907         0.422601561         1.380549812         0.001410349         0.341230032         2.647806619         6.612677899         0.000922353         1.433712465
   5         2.736385424         5.921213409         0.000083133         0.952727981         0.398319979         1.289503040         0.001368826         0.327897625         2.631643075         6.340561159         0.000757536         1.443138982
   6         2.743482360         5.894525383         0.000085326         0.943727099         0.375228283         1.206130428         0.001305827         0.317202159         2.631643075         6.340561159         0.000757536         1.443138982
   7         2.751968088         5.851751053         0.000096387         0.936722037         0.359037731         1.129003011         0.001253640         0.307869827         2.630084580         6.229200613         0.001120800         1.335452010
   8         2.752163522         5.799581164         0.000092869         0.926477099         0.347622938         1.078145367         0.001223770         0.295349257         2.630084580         6.229200613         0.001120800         1.335452010
   9         2.759877478         5.778798993         0.000053569         0.913866210         0.325570931         1.011083238         0.001190641         0.273845618         2.629980774         6.134913148         0.001026447         1.276962275
  10         2.760036165         5.728213851         0.000048853         0.907452612         0.311801636         0.961419651         0.001137241         0.255458355         2.629980774         6.134913148         0.001026447         1.276962275
  11         2.764955858         5.666343040         0.000037834         0.900391731         0.292646323         0.905826235         0.001092228         0.245970969         2.644952310         5.958442156         0.000867682         1.155652790
  12         2.770140474         5.599982706         0.000033681         0.891499463         0.283572029         0.860030739         0.001066891         0.230584232         2.913619111         5.612594125         0.000185092         1.040133090
  13         2.775058028         5.560279044         0.000013782         0.879341850         0.277243581         0.826394937         0.001075867         0.222240820         2.871396490         5.380035518        -0.000196406         0.926579060
  14         2.784941088         5.520573754         0.000007254         0.871436641         0.269982412         0.792967961         0.001060962         0.214647960         2.871396490         5.380035518        -0.000196406         0.926579060
  15         2.783697893         5.487549640         0.000011480         0.867122779         0.257286798         0.766951565         0.001036966         0.205453620         2.871396490         5.380035518        -0.000196406         0.926579060
  16         2.780218521         5.430299657         0.000011260         0.866524750         0.240222617         0.732030976         0.001034155         0.194479391         2.871396490         5.380035518        -0.000196406         0.926579060
  17         2.780845552         5.391630574         0.000006815         0.862795100         0.225171464         0.691576762         0.001015655         0.181971972         2.781082948         5.086314959        -0.000199386         0.817029000
  18         2.785555214         5.340289161        -0.000013205         0.857880470         0.210119124         0.632481121         0.001006971         0.170063444         2.781082948         5.086314959        -0.000199386         0.817029000
  19         2.788577642         5.292659032        -0.000018147         0.853621964         0.194007455         0.579919102         0.000996626         0.157501652         2.776567379         5.071629284        -0.000199535         0.811551629
  20         2.791239342         5.262989403        -0.000005158         0.846784677         0.190792188         0.558591991         0.000996323         0.149889662         2.776492954         5.069354071        -0.000195601         0.810194028
  21         2.792252682         5.230308716         0.000008608         0.840686589         0.184517208         0.525587831         0.000981110         0.144010247         2.776492954         5.069354071        -0.000195601         0.810194028
  22         2.795252121         5.194163213        -0.000007412         0.836877163         0.172163943         0.496719001         0.000968467         0.139910693         2.771149515         4.967669854        -0.000113302         0.796883432
  23         2.795101474         5.170487538        -0.000007956         0.834596752         0.162532827         0.472539969         0.000980092         0.133920552         2.771149515         4.967669854        -0.000113302         0.796883432
  24         2.797155733         5.147998854        -0.000018632         0.831687508         0.155855408         0.455627286         0.000953824         0.128152716         2.790792788         4.763471418        -0.000163432         0.786314341
  25         2.800564708         5.124125588        -0.000029847         0.824741789         0.150408904         0.430304936         0.000936754         0.118691694         2.823308599         4.626468510        -0.000502762         0.739540518
  26         2.802648394         5.094353762        -0.000041846         0.822498743         0.145922606         0.408219776         0.000939581         0.114326626         2.801605678         4.727329699        -0.000329729         0.765239273
  27         2.802691162         5.070988919        -0.000039217         0.818353897         0.141170771         0.388577625         0.000944970         0.107454499         2.801605678         4.727329699        -0.000329729         0.765239273
  28         2.804044335         5.044992861        -0.000032996         0.815363259         0.137477875         0.364949506         0.000943262         0.106767980         2.798930634         4.735226840        -0.000303939         0.768757549
  29         2.803505215         5.025050479        -0.000037006         0.813719695         0.136809468         0.348667278         0.000967976         0.102689603         2.809276371         4.738273790        -0.000401351         0.769434017
  30         2.803464099         5.007319545        -0.000047808         0.811628346         0.136045652         0.334283916         0.001009137         0.097350504         2.843504528         4.679229017        -0.000746012         0.764753164
  31         2.805150656         4.992022411        -0.000054622         0.808595091         0.137211406         0.324007843         0.001038579         0.092338937         2.843504528         4.679229017        -0.000746012         0.764753164
  32         2.806290887         4.974868251        -0.000066955         0.807518314         0.138205123         0.305971803         0.001056553         0.086269878         2.835872728         4.796469913        -0.000483697         0.783243039
  33         2.806468962         4.964406692        -0.000058713         0.804050257         0.139442396         0.294935303         0.001096790         0.083500222         2.827779238         4.758496115        -0.000582296         0.794257983
  34         2.806667571         4.953865001        -0.000044809         0.802693205         0.137574659         0.285034001         0.001090028         0.081443394         2.827779238         4.758496115        -0.000582296         0.794257983
  35         2.804778127         4.938104236        -0.000020612         0.800395919         0.127687112         0.272296695         0.001109830         0.077563227         2.827779238         4.758496115        -0.000582296         0.794257983
  36         2.806507709         4.926732013        -0.000018498         0.797738355         0.129906087         0.261188114         0.001130199         0.076337099         2.827779238         4.758496115        -0.000582296         0.794257983
  37         2.807564361         4.915582767        -0.000024471         0.796378730         0.131524569         0.250760588         0.001136776         0.074898828         2.839427884         4.763761830        -0.000717392         0.794801271
  38         2.809024523         4.906773480        -0.000047291         0.795075194         0.128417141         0.239584217         0.001177819         0.071239173         2.839427884         4.763761830        -0.000717392         0.794801271
  39         2.811772421         4.896859053        -0.000068681         0.793476497         0.130608926         0.227431463         0.001210325         0.070718969         2.810510942         4.774599601        -0.000502551         0.800251824
  40         2.812498533         4.884608710        -0.000054744         0.790769299         0.132719515         0.219972587         0.001239286         0.069087216         2.785419165         4.783723700        -0.000848378         0.830722453
  41         2.810928492         4.876087407        -0.000031323         0.788850624         0.135390652         0.206911372         0.001280849         0.068715476         2.794077995         4.811532493        -0.001106100         0.831080973
  42         2.812968173         4.876078827        -0.000051789         0.787154801         0.135555372         0.204592335         0.001284805         0.067179317         2.792458062         4.812152154        -0.001118985         0.825823239
  43         2.812500293         4.872970796        -0.000049307         0.785472586         0.137345730         0.202764590         0.001313495         0.066158770         2.786608207         4.832548345        -0.000978921         0.828504041
  44         2.813800002         4.867325376        -0.000057018         0.784057553         0.140480005         0.198639775         0.001375045         0.064463142         2.808725542         4.794261026        -0.000846008         0.797207439
  45         2.815322020         4.860114777        -0.000057224         0.783160877         0.144232419         0.194394141         0.001409100         0.063150204         2.808725542         4.794261026        -0.000846008         0.797207439
  46         2.814406535         4.855842839        -0.000049441         0.781350528         0.142603147         0.186794089         0.001409478         0.060739141         2.817716293         4.677554697        -0.001057472         0.790483709
  47         2.809235656         4.846931974         0.000000976         0.781254289         0.144086140         0.183164182         0.001437033         0.063431010         2.831467207         4.701446663        -0.001016932         0.798451055
  48         2.809574492         4.846048654        -0.000007069         0.780457580         0.143998671         0.181075114         0.001439753         0.063736155         2.833712566         4.701824239        -0.001041836         0.798010222
  49         2.811916830         4.842422872        -0.000028552         0.779399660         0.146819898         0.177582262         0.001474410         0.064430536         2.833712566         4.701824239        -0.001041836         0.798010222
  50         2.809482738         4.841334838        -0.000002048         0.778004141         0.148106510         0.177327617         0.001486892         0.063580247         2.833712566         4.701824239        -0.001041836         0.798010222
  51         2.808433506         4.838510935         0.000027045         0.776215283         0.150233274         0.178500611         0.001514859         0.064350195         2.833712566         4.701824239        -0.001041836         0.798010222
  52         2.810571244         4.837385953         0.000012227         0.774488679         0.151595800         0.176003748         0.001531446         0.065292801         2.885386136         4.641167477        -0.001751290         0.783576250
  53         2.811636921         4.836570822         0.000010917         0.773834237         0.155781567         0.174250966         0.001585618         0.065155681         2.885386136         4.641167477        -0.001751290         0.783576250
  54         2.813888707         4.838756511        -0.000002874         0.772991003         0.160001463         0.174475057         0.001618474         0.064174001         3.007498979         4.873498699        -0.001981025         0.746182527
  55         2.811942188         4.836068003         0.000011211         0.772920518         0.159023859         0.173013002         0.001614395         0.062758744         3.008993473         4.845138159        -0.001951078         0.749360832
  56         2.813107349         4.830164512         0.000004908         0.773484840         0.155562982         0.172373161         0.001575357         0.060759705         2.918989213         4.825310875        -0.001193635         0.753272235
  57         2.813404381         4.825364176         0.000006613         0.773700229         0.160362177         0.170323527         0.001600802         0.060887305         2.918989213         4.825310875        -0.001193635         0.753272235
  58         2.811638966         4.820787470         0.000002580         0.774934032         0.159186660         0.169807063         0.001604396         0.060077112         3.065414067         4.778410218        -0.002691336         0.757250212
  59         2.813255181         4.818031706        -0.000004884         0.775074586         0.159834322         0.170834653         0.001611333         0.062615432         2.980152388         4.787797907        -0.001849653         0.772965368
  60         2.816574225         4.815918556        -0.000034554         0.775584135         0.162079692         0.167781005         0.001633514         0.063077694         3.009387806         4.776168594        -0.002195114         0.739299489
  61         2.818515820         4.815517065        -0.000045143         0.775866899         0.162436993         0.164573082         0.001643753         0.063290282         2.990854877         4.929407765        -0.002484136         0.707876406
  62         2.819072731         4.814672401        -0.000040050         0.774831028         0.163202330         0.163721287         0.001640631         0.061799210         2.990854877         4.929407765        -0.002484136         0.707876406
  63         2.819826745         4.812630152        -0.000041877         0.773803396         0.164740820         0.165710636         0.001639378         0.062156665         2.990854877         4.929407765        -0.002484136         0.707876406
  64         2.818045090         4.808284124        -0.000026465         0.774419108         0.164911167         0.162121705         0.001651195         0.061163992         2.925769537         4.962222574        -0.001574773         0.706304059
  65         2.815694903         4.807169896         0.000004874         0.772392233         0.165558647         0.162141728         0.001652479         0.061981623         2.925769537         4.962222574        -0.001574773         0.706304059
  66         2.817639472         4.806146487        -0.000016322         0.772895767         0.167037560         0.164226483         0.001677963         0.062252535         3.046315329         5.034933503        -0.002855718         0.685348836
  67         2.815960305         4.807742273         0.000000906         0.774211880         0.164599471         0.165599561         0.001665688         0.061346252         3.021950218         4.963578837        -0.002270961         0.697105089
  68         2.813886789         4.805319163         0.000026673         0.773163412         0.165710885         0.161733162         0.001670834         0.060863671         2.823062651         4.926368868        -0.000269484         0.764950582
  69         2.817108580         4.802225660         0.000001155         0.772501779         0.165935397         0.160218842         0.001657214         0.060771851         2.851428602         5.129513082        -0.000494333         0.718870846
  70         2.814424033         4.802771171         0.000021195         0.772378499         0.164569090         0.161873128         0.001653837         0.061603334         2.912828452         5.190070440        -0.001132204         0.703472342
  71         2.811334114         4.800294804         0.000045152         0.773168631         0.164003271         0.158778043         0.001649602         0.060860069         2.879601004         5.186750266        -0.000770517         0.705745046
  72         2.813490203         4.797048634         0.000023356         0.773479878         0.161529111         0.160214140         0.001631794         0.061379116         2.878707068         5.192790591        -0.000749163         0.703317681
  73         2.815232659         4.795260710         0.000010616         0.773228531         0.164460041         0.158422017         0.001671519         0.061624804         2.779845459         4.983311785         0.000395504         0.733456158
